x_m,y_m,z_m,radius_m
-7.0357113667496046e-07,-8.680073500337132e-06,5.1629427352275212e-07,4.9999999999999998e-07
-1.2194661312726e-06,-8.4164340704574517e-06,-2.9878032770207962e-07,4.9999999999999998e-07
-4.6578669454756192e-07,-9.6512496164176893e-06,4.9969576043143891e-07,4.9999999999999998e-07
-8.6632409788542051e-07,-9.2405766281080513e-06,-7.4158925819501167e-07,4.9999999999999998e-07
-1.2269622089505198e-06,-1.0216562913068194e-05,1.8183932600933926e-07,4.9999999999999998e-07
-2.1632351395574713e-06,-8.0988199906500124e-06,-2.0701238499295803e-07,4.9999999999999998e-07
-2.8973650874856456e-06,-8.5578994716011606e-06,-7.0731154522071735e-07,4.9999999999999998e-07
-2.7809941739005786e-06,-8.999324971665925e-06,1.8240826368765338e-07,4.9999999999999998e-07
-3.4697645032275341e-06,-9.1250397279172432e-06,-1.2995199870079576e-06,4.9999999999999998e-07
-3.5136504431963272e-06,-9.869651970781912e-06,-6.334669620549112e-07,4.9999999999999998e-07
-3.5017149933769194e-06,-1.0054560916012477e-05,-1.6669019776678712e-06,4.9999999999999998e-07
-2.5065563220748447e-06,-9.9595471905014371e-06,-1.6417701075265154e-06,4.9999999999999998e-07
-1.416294150920918e-06,-1.049648220627208e-05,-7.5932941818160287e-07,4.9999999999999998e-07
-2.3391294541565775e-06,-1.0213118475905332e-05,-4.9840797518661119e-07,4.9999999999999998e-07
-6.7734345332967002e-07,-7.972938049499662e-06,1.2228857840825866e-06,4.9999999999999998e-07
-1.6205811279062704e-06,-8.3047716148359269e-06,1.2091317237529964e-06,4.9999999999999998e-07
-8.651534641322326e-07,-7.0123081930878273e-06,1.0181477104066884e-06,4.9999999999999998e-07
-5.5991355707625232e-07,-6.5684670932003468e-06,1.8606639875142163e-06,4.9999999999999998e-07
-6.7597876583094791e-07,-5.6047260256944109e-06,1.6203890988569797e-06,4.9999999999999998e-07
-7.9703065694062668e-07,-5.2311894378534599e-06,2.5400721188170695e-06,4.9999999999999998e-07
-1.0045216441267823e-07,-4.6400701254453274e-06,2.13343178357519e-06,4.9999999999999998e-07
8.9591920422784441e-07,-4.6606594387306393e-06,2.0508474271155591e-06,4.9999999999999998e-07
1.6614917538402913e-06,-4.730256881178187e-06,1.4112734538453373e-06,4.9999999999999998e-07
1.8284580205732593e-06,-4.3219002180003276e-06,5.1385097729847727e-07,4.9999999999999998e-07
2.4651885373125839e-06,-3.592433021988368e-06,2.6394727785542747e-07,4.9999999999999998e-07
2.5755669327694251e-06,-2.6171832115870081e-06,4.5553124672674339e-07,4.9999999999999998e-07
2.8508474083370428e-06,-2.062488476042091e-06,1.2407282985105749e-06,4.9999999999999998e-07
2.7941017371544055e-06,-1.0686195936107978e-06,1.1458358681654518e-06,4.9999999999999998e-07
2.9859776866013689e-06,-8.3057044684801083e-07,1.9372441263656515e-07,4.9999999999999998e-07
3.3952869766773393e-06,-1.0687819956958008e-06,-6.8702592829612047e-07,4.9999999999999998e-07
4.2289986447255246e-06,-5.5023012393126259e-07,-4.9721336061472119e-07,4.9999999999999998e-07
-1.1154423913112944e-06,-4.4874069546793255e-06,1.9523633600441696e-06,4.9999999999999998e-07
3.279801902953745e-06,-2.0279372630209461e-06,-4.2879275670601325e-07,4.9999999999999998e-07
-5.6023385998452424e-07,-6.6449007626729581e-06,2.857738604369444e-06,4.9999999999999998e-07
1.5233685950639207e-06,-3.7398818321262847e-06,1.4023709134730384e-06,4.9999999999999998e-07
4.3450627285255115e-06,4.3271425248597592e-07,-6.3986496881243883e-07,4.9999999999999998e-07
4.2463655328488283e-06,7.5801345353578844e-07,-1.5803112954903157e-06,4.9999999999999998e-07
3.9822543151684701e-06,1.5612150509201719e-06,-2.1142705248838844e-06,4.9999999999999998e-07
3.5231468701255656e-06,1.9014145568466425e-06,-1.2936094193881011e-06,4.9999999999999998e-07
1.8340153204581142e-06,-9.7268413794819343e-07,1.4085723536829446e-06,4.9999999999999998e-07
-1.8569892143205838e-06,-7.1378083964471106e-06,1.0407650401581945e-06,4.9999999999999998e-07
3.0026910252233448e-06,2.7348414277807578e-06,-1.4794194414861688e-06,4.9999999999999998e-07
2.4078926720662282e-06,3.3935208714754025e-06,-1.9402407838040946e-06,4.9999999999999998e-07
2.2934633894006485e-06,2.6651467108731897e-06,-2.6157976070511565e-06,4.9999999999999998e-07
-8.2903236581542878e-07,-5.8785547221623125e-06,3.4412290579817786e-06,4.9999999999999998e-07
2.5040507160743388e-06,3.7436726268490365e-06,-2.8719850506398487e-06,4.9999999999999998e-07
5.2070957202926637e-06,2.6519119979457884e-09,-9.0809156033335736e-07,4.9999999999999998e-07
2.3214087018549134e-06,-1.4622191668674702e-06,2.1316236293415916e-06,4.9999999999999998e-07
-2.793306067224294e-07,-5.0436198632190622e-06,3.4679078392784558e-06,4.9999999999999998e-07
2.0943647981643987e-06,4.6554031273306507e-06,-2.9020673237892677e-06,4.9999999999999998e-07
1.5479701583882952e-06,5.0344076129188441e-06,-3.6489331065963073e-06,4.9999999999999998e-07
1.2800781411359643e-06,4.6705139933227804e-06,-4.5410179123797884e-06,4.9999999999999998e-07
1.7991426006075602e-06,4.6827922083531204e-06,-5.3956648174517773e-06,4.9999999999999998e-07
2.7897760599050331e-06,4.7863817174245593e-06,-5.4846286467907856e-06,4.9999999999999998e-07
2.2359989234581968e-06,5.4897113763763146e-06,-5.9303396226344943e-06,4.9999999999999998e-07
2.1795900503954775e-06,5.1073314615177022e-06,-4.5327218542747026e-06,4.9999999999999998e-07
1.2330021792520025e-06,4.2055495620674778e-06,-2.6660880692765228e-06,4.9999999999999998e-07
3.0042638866389905e-06,1.7631099208939815e-06,-2.1669315463607105e-06,4.9999999999999998e-07
3.2838282489823133e-07,3.8250835132533694e-06,-2.8582062866020724e-06,4.9999999999999998e-07
1.8372458281999957e-08,4.6875645987912223e-06,-2.4581813502794518e-06,4.9999999999999998e-07
9.3664200494591819e-07,3.0400439876847187e-06,-2.7410153604061336e-06,4.9999999999999998e-07
-4.8720645696064599e-07,5.5336747842982082e-06,-2.6269637973626896e-06,4.9999999999999998e-07
-3.9032674334928184e-07,6.0942750243617689e-06,-1.8045638387468971e-06,4.9999999999999998e-07
-1.1945034641024184e-06,5.6107998594335379e-06,-1.4588015407785518e-06,4.9999999999999998e-07
2.3590421721067865e-07,6.7254791828175176e-06,-2.262183871508051e-06,4.9999999999999998e-07
-5.2922992192114236e-07,5.9438436709385853e-06,-7.9060027342584183e-07,4.9999999999999998e-07
-7.0614858707618571e-07,6.903327805760442e-06,-2.546624341998028e-06,4.9999999999999998e-07
-8.5417246262513092e-07,5.8393845012401236e-06,1.4934686716598123e-07,4.9999999999999998e-07
-1.7331787826703659e-06,6.3040614163884461e-06,4.2467243996866465e-08,4.9999999999999998e-07
-1.5109478378262887e-06,7.27777574975498e-06,9.2405247063412799e-08,4.9999999999999998e-07
-1.5890074259103075e-06,8.2746067271229162e-06,1.0772527538702447e-07,4.9999999999999998e-07
-2.2725687355394472e-06,7.9487126602293058e-06,7.6082327197072179e-07,4.9999999999999998e-07
-1.5854246277354414e-06,7.7723332962113404e-06,1.4656092643534134e-06,4.9999999999999998e-07
-2.4705457230864667e-06,6.2465781289576122e-06,-6.3057485487031618e-07,4.9999999999999998e-07
-2.5996768947549678e-06,7.2379399622013818e-06,-6.5352820083708051e-07,4.9999999999999998e-07
-1.1965798306635116e-06,5.3599294680065093e-06,9.5735680857758431e-07,4.9999999999999998e-07
-1.4903294292792992e-06,4.40409929995428e-06,9.4736365320442526e-07,4.9999999999999998e-07
-1.391996294613639e-06,4.5066554850876397e-06,1.937218603951108e-06,4.9999999999999998e-07
-3.4565017082887897e-06,6.1020193153066107e-06,-7.1420227046790392e-07,4.9999999999999998e-07
-1.9752292469406226e-06,4.1607432294358677e-06,2.6721907358784714e-06,4.9999999999999998e-07
-1.6855848495740603e-06,3.7531699031279025e-06,3.5382104277772307e-06,4.9999999999999998e-07
-1.6385624879972835e-06,2.7545323375047486e-06,3.5608358567897891e-06,4.9999999999999998e-07
-8.3501241953346812e-07,2.188617286372201e-06,3.7453553472872535e-06,4.9999999999999998e-07
-4.3617606988920476e-08,1.607468536398704e-06,3.5557231214346241e-06,4.9999999999999998e-07
8.5091438611439494e-07,1.1879154266278036e-06,3.401490500383901e-06,4.9999999999999998e-07
1.7027734880904396e-06,1.540921914438412e-06,3.0145505955612203e-06,4.9999999999999998e-07
1.8311413247032048e-06,2.0859384182034955e-06,3.8430907027057352e-06,4.9999999999999998e-07
-1.0407440214737832e-06,1.2701474795994034e-06,3.4075866068600037e-06,4.9999999999999998e-07
-1.1498870834739741e-06,1.2729814196516571e-06,2.4135645946283817e-06,4.9999999999999998e-07
-1.7474768679364828e-06,1.9114630986727102e-06,1.9285619193156482e-06,4.9999999999999998e-07
-1.6999565558884468e-06,1.0272509731355672e-06,1.4638999593964551e-06,4.9999999999999998e-07
-2.9527095479056855e-06,6.1252865086073008e-06,-1.5777137624889613e-06,4.9999999999999998e-07
-2.104255294085451e-06,4.6516456562046712e-06,3.6703330224602366e-06,4.9999999999999998e-07
-2.4821825469433776e-06,2.9041841477782897e-06,4.0765000225271807e-06,4.9999999999999998e-07
1.0402299120846606e-06,1.2977470012987932e-06,2.3061001939712338e-06,4.9999999999999998e-07
-1.4796767294928946e-06,3.7522154936315423e-06,1.8911961396544785e-07,4.9999999999999998e-07
-1.8402077619761177e-06,3.148671956831057e-06,-5.220432181643982e-07,4.9999999999999998e-07
-2.1130560320250746e-06,2.9999036397036409e-06,-1.4725282571578416e-06,4.9999999999999998e-07
-1.4080608871042291e-06,3.5291449166305107e-06,-1.9446357835062909e-06,4.9999999999999998e-07
-5.9814077579678667e-07,3.41541907144415e-06,-1.3692264983566783e-06,4.9999999999999998e-07
