x_m,y_m,z_m,radius_m
-1.1828720220197478e-06,-2.2799054108340098e-07,-2.5376983803664468e-07,4.9999999999999998e-07
-2.4985837372125418e-07,-5.3317924078815114e-07,-4.4441450662523889e-07,4.9999999999999998e-07
-6.3891546038833083e-07,4.4450698163201878e-07,2.4808506230781709e-07,4.9999999999999998e-07
5.5001458848319237e-08,1.1622340300239846e-06,3.0593999471354614e-07,4.9999999999999998e-07
-1.6548189305694144e-06,-7.8857509540558238e-07,4.2667933197226435e-07,4.9999999999999998e-07
-6.2245336800081729e-07,-3.7636658482261767e-07,-1.3590634891135198e-06,4.9999999999999998e-07
5.8104152088971121e-07,4.4131012313448813e-07,-1.4522579920557444e-07,4.9999999999999998e-07
6.5717181950230068e-07,6.6749819991903286e-07,9.3253979934184082e-07,4.9999999999999998e-07
1.4474827801314872e-06,7.4106023926680793e-07,1.540813760543835e-06,4.9999999999999998e-07
-2.6354076705753351e-06,-7.6309728067486495e-07,6.2109281897906449e-07,4.9999999999999998e-07
1.6458760326866623e-07,9.4607520261260713e-07,-9.0138606597283282e-07,4.9999999999999998e-07
4.982467103249556e-07,-1.1781224059602531e-06,-6.0057819293548299e-07,4.9999999999999998e-07
1.3180048162846755e-06,1.1158922524916821e-06,-1.0251687750878473e-07,4.9999999999999998e-07
-2.3638801199837118e-06,-5.8315505213440368e-07,1.5665522753586638e-06,4.9999999999999998e-07
1.1522545976792092e-06,-6.335486346419367e-07,-1.1256620823003807e-06,4.9999999999999998e-07
2.2362025358603503e-06,1.1413763103849079e-06,2.9278491929882693e-07,4.9999999999999998e-07
-2.4603795623518168e-06,-1.5046928233728149e-06,1.9426586350544058e-06,4.9999999999999998e-07
-5.5457454857405154e-07,-1.0032278169094484e-06,-2.1352319383433299e-06,4.9999999999999998e-07
1.9227675133159512e-06,1.9671969324613952e-06,-1.7602078330705449e-07,4.9999999999999998e-07
2.0388360531433761e-06,-2.1536245917926694e-07,-9.2794095171757375e-07,4.9999999999999998e-07
-3.4906813114689852e-06,-1.2639344893547613e-06,7.5401794675498756e-07,4.9999999999999998e-07
3.5960737943948908e-07,-1.1709067299086817e-07,1.4764843778754237e-06,4.9999999999999998e-07
2.8631052388270619e-06,1.3833676615678961e-06,1.033347669486592e-06,4.9999999999999998e-07
1.9038939155818504e-06,2.0532765015119434e-06,8.2008869616829133e-07,4.9999999999999998e-07
-1.594492446001728e-06,6.822280789322594e-07,-2.9927467665502649e-07,4.9999999999999998e-07
2.5720781639301349e-06,1.838516741465317e-06,1.8748597352025093e-06,4.9999999999999998e-07
1.1016141309242292e-06,1.2879756920797398e-06,2.3032167805863676e-06,4.9999999999999998e-07
-1.5802344481897474e-06,2.2800293808112487e-07,5.9149815124059424e-07,4.9999999999999998e-07
2.2828465361035991e-06,1.5279125214110454e-06,-9.9904709124407225e-07,4.9999999999999998e-07
-4.1412218715182796e-06,-1.9642421433111396e-06,4.601367300349186e-07,4.9999999999999998e-07
9.5529520238476127e-07,2.2745662160762445e-06,2.3755348911214459e-06,4.9999999999999998e-07
-1.2491928328091798e-06,-8.1497520416392965e-07,1.3403370923362604e-06,4.9999999999999998e-07
1.9188258963836272e-06,-1.6170512185549281e-07,6.3380616909792557e-08,4.9999999999999998e-07
-1.5228349133338557e-06,-1.2181283416130365e-06,-2.0076011014843056e-06,4.9999999999999998e-07
4.4480348448878211e-07,8.8459903376216041e-07,-1.8593525270639827e-06,4.9999999999999998e-07
8.4572764577891373e-07,-1.0015120925419474e-06,3.2032668634919627e-07,4.9999999999999998e-07
-2.3901114641380404e-06,4.1628235384173632e-07,1.5874517518961437e-06,4.9999999999999998e-07
-3.9801814511529447e-06,-1.7400280665315263e-06,1.4845824675335536e-06,4.9999999999999998e-07
3.0419176526421455e-06,1.0065980479308149e-06,-2.8398017201578369e-07,4.9999999999999998e-07
-1.7673596528425028e-06,-8.7692467992371195e-07,-7.4086191646000114e-07,4.9999999999999998e-07
2.8166716585604249e-06,-2.310188720227279e-07,4.982007997197909e-07,4.9999999999999998e-07
-5.9219622093449706e-08,-1.4064857912909444e-06,4.509664417527563e-07,4.9999999999999998e-07
1.1600077348700858e-06,-1.910570657521282e-06,-4.4060349125370778e-07,4.9999999999999998e-07
2.7251469771340701e-06,1.8194517251387815e-06,-1.8472069892315019e-06,4.9999999999999998e-07
-2.3759404627225009e-06,-1.6924590969120041e-06,-2.2249056255508955e-06,4.9999999999999998e-07
6.9606633332161751e-07,1.7550465072285295e-06,-2.2826587716817813e-06,4.9999999999999998e-07
-4.417574779012863e-06,-2.0337373175389339e-06,2.3345365560679243e-06,4.9999999999999998e-07
2.8334401973318962e-06,-7.3910399535963529e-07,-1.2350224674717106e-06,4.9999999999999998e-07
3.373678522431378e-06,1.4137730261644776e-06,-2.4912812302571792e-06,4.9999999999999998e-07
-3.0341187679145134e-06,-2.2195128392143127e-06,-2.762507403170446e-06,4.9999999999999998e-07
