x_m,y_m,z_m,radius_m
-8.6657267798401171e-07,7.2790120820123357e-10,-1.0073661869963655e-06,4.9999999999999998e-07
-1.29494836313867e-06,7.3732508001821623e-07,-4.8399359644790637e-07,4.9999999999999998e-07
-1.796017719991554e-06,-3.6410601205492462e-07,-9.5233774325398313e-07,4.9999999999999998e-07
-2.6214344457203443e-07,2.2926370180646587e-07,-2.4419078799432622e-07,4.9999999999999998e-07
-4.5971388376731462e-09,-7.3168346776883188e-07,-1.4294634277480733e-07,4.9999999999999998e-07
1.9328172582695168e-08,-3.2442000950381559e-07,-1.3382113458317257e-06,4.9999999999999998e-07
-1.5965398627539521e-06,6.2899551887003103e-07,4.6326944703117298e-07,4.9999999999999998e-07
1.3987605241962346e-07,6.7203544397962665e-08,6.5698446101072024e-07,4.9999999999999998e-07
8.4639080634315905e-07,-1.2476067655634889e-06,-4.4749255498294823e-08,4.9999999999999998e-07
-1.9772849844786175e-06,-9.5180274063386824e-07,-1.6382348590476723e-07,4.9999999999999998e-07
-4.3396643904977749e-07,-7.2699356226028944e-07,8.5687380729974195e-07,4.9999999999999998e-07
9.3652724033109076e-07,-7.1949134278792497e-07,-1.2865924371006204e-06,4.9999999999999998e-07
-2.5375858051193318e-06,1.9339068691070768e-07,-5.7914314822031424e-07,4.9999999999999998e-07
-3.0620442408965228e-07,-1.6384925271563091e-06,1.5155386995131132e-07,4.9999999999999998e-07
-1.5001062429546616e-06,1.0600944890525089e-06,-1.4079687871002642e-06,4.9999999999999998e-07
-1.8718803070686915e-06,-1.8700050319647333e-06,2.1800685099220663e-07,4.9999999999999998e-07
6.6854715897952298e-07,6.8271525137723427e-07,1.2414946830429719e-06,4.9999999999999998e-07
1.0219446019189359e-07,-1.1877591615227848e-06,-1.8359850765257393e-06,4.9999999999999998e-07
-6.8041691665364192e-07,-1.1750939919834608e-06,-2.4583668133340053e-06,4.9999999999999998e-07
1.6835361692277865e-06,-1.0182511424774647e-07,-1.5324909736346167e-06,4.9999999999999998e-07
1.186966888918391e-07,-2.0531980615586023e-06,-1.3352424412801181e-06,4.9999999999999998e-07
1.4179989231217826e-06,1.1167229530078895e-06,1.7414540495412181e-06,4.9999999999999998e-07
-1.3868431055525598e-06,-2.1334647459417841e-06,1.0518700845362523e-06,4.9999999999999998e-07
-1.3479006884752752e-07,3.361347891220253e-07,1.7257789813328458e-06,4.9999999999999998e-07
1.604301571447317e-06,1.210747303074529e-06,2.7194370477684054e-06,4.9999999999999998e-07
-1.2158508575942006e-06,-8.3294778796297537e-07,1.4712274986642468e-06,4.9999999999999998e-07
-1.6733842221346743e-06,3.3738441142634464e-07,1.4167147293871314e-06,4.9999999999999998e-07
6.7929800155404124e-07,5.661986239776258e-07,-2.5695251740521242e-07,4.9999999999999998e-07
1.7264094107827166e-06,8.3263502276916115e-07,-1.1790137643481966e-06,4.9999999999999998e-07
2.2994475019633672e-06,6.484904786058491e-07,1.6797551615974825e-06,4.9999999999999998e-07
1.949695632977656e-06,2.097130952651004e-06,3.0277014927228373e-06,4.9999999999999998e-07
-6.493842363320426e-07,-2.1732724421705499e-06,-2.4066294541613491e-06,4.9999999999999998e-07
2.7111324281083432e-06,1.8392034731221463e-06,3.6224177463471997e-06,4.9999999999999998e-07
-1.5844215939419778e-06,-1.8959031266729584e-06,-2.6274719380593223e-06,4.9999999999999998e-07
-6.4918974219018719e-07,8.0192367984805196e-07,-1.8654498708637987e-06,4.9999999999999998e-07
-2.3604252015550562e-06,-2.1536809829604156e-06,1.2793106396362411e-06,4.9999999999999998e-07
-3.133035318339672e-06,9.8071812971149285e-07,-7.390036343275327e-07,4.9999999999999998e-07
5.9132887154241859e-07,-2.3067613186853469e-07,-2.1530900397460342e-06,4.9999999999999998e-07
3.6735169351547866e-06,1.791548677591392e-06,3.8898968690089432e-06,4.9999999999999998e-07
-1.5015975050641067e-06,-1.1690577262955422e-06,-1.8877303224622901e-06,4.9999999999999998e-07
2.6425982228966039e-06,1.6869992116930783e-07,-1.6162536289480131e-06,4.9999999999999998e-07
2.8952070496038221e-06,1.0754083598235928e-06,3.0037631103647741e-06,4.9999999999999998e-07
8.2770062253120513e-07,6.2096915099623502e-07,-2.6208813473915274e-06,4.9999999999999998e-07
-2.0915126843331347e-06,1.4197574091934485e-06,-2.1296896507114967e-06,4.9999999999999998e-07
1.6100683488626685e-06,1.3024185864637346e-07,-3.004401184346423e-06,4.9999999999999998e-07
-1.8908788866890592e-06,-2.0138881318647302e-06,-1.520685922224432e-06,4.9999999999999998e-07
3.4861425104943274e-06,6.4217313678053539e-07,3.6842794750298433e-06,4.9999999999999998e-07
-2.1064762142099058e-06,1.5747271098297644e-06,-8.0177680134670108e-07,4.9999999999999998e-07
1.7808667124477824e-06,2.5505383276995753e-06,2.1525337671728823e-06,4.9999999999999998e-07
1.0952444710199256e-06,1.3542989220566015e-06,3.5681147258017579e-06,4.9999999999999998e-07
