x_m,y_m,z_m,radius_m
-6.3533807986362692e-06,-1.6979757598639845e-06,3.4999158297194608e-06,4.9999999999999998e-07
-6.3011617660720269e-06,-1.2382150194594769e-06,2.0282863896071509e-06,4.9999999999999998e-07
-6.9633320686543818e-06,-1.4650568985261581e-06,2.7424805174739992e-06,4.9999999999999998e-07
-5.8702771207190475e-06,-9.6925267799650011e-07,3.9852749816228822e-06,4.9999999999999998e-07
-5.8361128320501188e-06,-1.2769669054383504e-07,4.5243633986402737e-06,4.9999999999999998e-07
-6.4114806152810786e-06,5.8253357013863075e-07,4.1187467189649818e-06,4.9999999999999998e-07
-5.1030732591249153e-06,-4.4848352644422658e-08,5.1994849709759084e-06,4.9999999999999998e-07
-5.2685841450733795e-06,-1.1289708158201136e-06,6.0967798390693238e-06,4.9999999999999998e-07
-4.615189792561126e-06,-3.7734504877212692e-07,6.006588229622447e-06,4.9999999999999998e-07
-4.9530918385121817e-06,-9.4019702367384808e-07,4.7801326957265322e-06,4.9999999999999998e-07
-4.1955475624891745e-06,-9.8509031882850974e-07,4.1288944429227436e-06,4.9999999999999998e-07
-3.2278490761298023e-06,-8.2665308398200174e-07,3.9327891596895484e-06,4.9999999999999998e-07
-1.1054591879169874e-06,-3.7597386101894638e-06,1.8571853772553146e-06,4.9999999999999998e-07
-2.2135606808726269e-06,-2.3519032789796907e-06,2.6211442539432895e-06,4.9999999999999998e-07
-1.5266204131100467e-06,-3.051192716347078e-06,2.4233884668909815e-06,4.9999999999999998e-07
-2.8083790440568862e-06,-1.551393569596542e-06,2.6944608278001218e-06,4.9999999999999998e-07
-3.6594885167486527e-06,-9.0503106797055857e-07,3.0341544814536501e-06,4.9999999999999998e-07
-3.7455066711422724e-06,-1.8776635489119906e-06,2.8183144153574082e-06,4.9999999999999998e-07
-5.1311789419028343e-07,-5.0611533859537978e-06,2.1795710285590415e-06,4.9999999999999998e-07
3.8666609320613121e-07,-5.2695961880904001e-06,1.7962430041955066e-06,4.9999999999999998e-07
-2.4783184767220412e-07,-6.0330515244883397e-06,1.6756266191283886e-06,4.9999999999999998e-07
-1.2273734822652172e-07,-4.3255573721035638e-06,2.7331968351655272e-06,4.9999999999999998e-07
-9.9033514317304118e-07,-3.8415267822676577e-06,2.8471637352156807e-06,4.9999999999999998e-07
-6.5972623067759923e-07,-4.3946412435316343e-06,3.6118611523155683e-06,4.9999999999999998e-07
2.5775792385008955e-07,-4.0043985836569882e-06,3.6888903195483171e-06,4.9999999999999998e-07
-3.6116487894065629e-07,-2.0600963799182253e-06,2.8081268893649029e-06,4.9999999999999998e-07
-8.8601415176926606e-07,-2.1728081849630852e-06,1.9644271265257696e-06,4.9999999999999998e-07
-1.8163207254150211e-06,-1.8169811281373172e-06,1.8754508113502833e-06,4.9999999999999998e-07
-2.1519433111207655e-06,-1.4921640814160811e-06,9.9122721625485483e-07,4.9999999999999998e-07
-1.5202720776057559e-06,-7.5478721711416211e-07,1.2305320694064251e-06,4.9999999999999998e-07
-8.7286796801959981e-07,-9.7086507607209208e-07,4.9965706110533749e-07,4.9999999999999998e-07
-1.0718679377779982e-06,-7.6381866357510873e-07,-4.5822121670885593e-07,4.9999999999999998e-07
-1.0184599110926224e-06,-1.6832320207390404e-06,-8.4787062496469209e-07,4.9999999999999998e-07
-1.0617471289794145e-06,-2.5377681392606454e-06,-1.3654556314222336e-06,4.9999999999999998e-07
1.1357604036379465e-06,-1.5886034887921444e-06,-2.2239596481770743e-06,4.9999999999999998e-07
-2.6658732032154697e-07,-1.0022717706032571e-06,-1.0010501427044949e-06,4.9999999999999998e-07
2.950589616267014e-07,-1.4397092463088086e-06,-1.7033334963603145e-06,4.9999999999999998e-07
-1.0136527231604571e-06,2.5878787317016036e-07,1.3816945833266448e-07,4.9999999999999998e-07
-1.3518045784398949e-06,2.2741210627250973e-07,1.3136175125572217e-06,4.9999999999999998e-07
-1.7437437228605354e-06,7.8105079709013156e-07,5.7886047305330067e-07,4.9999999999999998e-07
