x_m,y_m,z_m,radius_m
1.3712159305851024e-07,-6.9588735858834484e-06,-3.7434345926822331e-06,4.9999999999999998e-07
8.5306339048973116e-07,-8.8077511607657149e-06,-3.8218634751053086e-06,4.9999999999999998e-07
5.5582477984297019e-07,-7.8643804636452752e-06,-3.6745510989949564e-06,4.9999999999999998e-07
2.5251227221115634e-06,-9.7001253110791439e-06,-2.3070940826448905e-06,4.9999999999999998e-07
2.6100137389843167e-06,-9.2158632342527042e-06,-3.1778889816894669e-06,4.9999999999999998e-07
1.7404949017336895e-06,-8.7582056197412246e-06,-3.3635943923429465e-06,4.9999999999999998e-07
2.6604883846569507e-06,-9.1043869706888652e-06,-1.5154047703558549e-06,4.9999999999999998e-07
1.836301411170072e-06,-8.7915417591418755e-06,-8.6508209597579195e-07,4.9999999999999998e-07
1.7511783439112988e-06,-9.5194174516668214e-06,-1.5454871515506213e-06,4.9999999999999998e-07
4.3833012616031572e-06,-9.2833646254428363e-06,-7.5545281782109156e-07,4.9999999999999998e-07
2.4819823873233394e-06,-9.3762643904165218e-06,-3.7396548914090118e-07,4.9999999999999998e-07
3.4004421475741699e-06,-9.1181504358151245e-06,-6.7364674521143853e-07,4.9999999999999998e-07
6.4911620647952591e-06,-1.124102296673955e-05,2.3345709787468027e-06,4.9999999999999998e-07
7.1397572343966472e-06,-1.0494505553100776e-05,2.4830164471984224e-06,4.9999999999999998e-07
6.9623102731927692e-06,-9.5529758265343499e-06,2.7694328398006315e-06,4.9999999999999998e-07
6.6682356791766126e-06,-1.017779694347467e-05,7.7356591005215584e-07,4.9999999999999998e-07
6.2814912604026235e-06,-1.0778985468023456e-05,1.4728520549871361e-06,4.9999999999999998e-07
5.3583698143580681e-06,-1.0989490449732685e-05,1.1510843615681003e-06,4.9999999999999998e-07
4.2457726524912592e-06,-1.137886790265548e-05,2.5265421597704882e-07,4.9999999999999998e-07
4.2093965300867156e-06,-9.8250956600068306e-06,6.6912448071394734e-08,4.9999999999999998e-07
4.6419737984185222e-06,-1.0537292208095766e-05,6.1977136661463112e-07,4.9999999999999998e-07
5.8936282391190473e-06,-9.9939968277053158e-06,-6.5346599945519517e-07,4.9999999999999998e-07
5.7386059245887128e-06,-9.7816382426618428e-06,-1.6182830356625754e-06,4.9999999999999998e-07
5.1639621321068323e-06,-1.1148053581838616e-05,-6.9297377945291674e-08,4.9999999999999998e-07
5.7632020564671522e-06,-1.0412002066915854e-05,2.4556716504508945e-07,4.9999999999999998e-07
1.0557097314607022e-07,-3.2581731764660317e-06,-2.4794559282893773e-06,4.9999999999999998e-07
7.5878532252969444e-07,-4.8716412419761225e-06,-2.7428641197914905e-06,4.9999999999999998e-07
1.6672088568171404e-07,-4.1085641329355655e-06,-3.002041719668852e-06,4.9999999999999998e-07
-6.182643872200155e-07,-7.0078890417249152e-06,-2.2959092426692409e-06,4.9999999999999998e-07
-6.0974402151886761e-08,-6.4465958593148698e-06,-2.9077734726441332e-06,4.9999999999999998e-07
6.3725348587790757e-07,-5.8404495690378282e-06,-2.5269001457218723e-06,4.9999999999999998e-07
9.350251061483293e-07,-1.9592164551970774e-06,-4.0349861794226011e-06,4.9999999999999998e-07
8.9939599647487039e-07,-3.4371063578172197e-06,-3.1130896294076497e-06,4.9999999999999998e-07
5.8244132759599908e-07,-2.8824828204541235e-06,-3.882461106445064e-06,4.9999999999999998e-07
3.3287529399194329e-06,-4.3858882882773089e-06,-2.6009037334001729e-06,4.9999999999999998e-07
1.7226050494708485e-06,-3.865794594331455e-06,-3.4853170477150297e-06,4.9999999999999998e-07
2.6777433994972009e-06,-4.1000344919024352e-06,-3.3040923179045755e-06,4.9999999999999998e-07
2.1010473473412664e-06,1.6880183397601245e-06,-4.4071640639813034e-06,4.9999999999999998e-07
1.9761993175726826e-06,8.2645106477179724e-07,-3.9151124405391164e-06,4.9999999999999998e-07
1.0143860562558524e-06,9.7230684664202011e-07,-4.1467184448872518e-06,4.9999999999999998e-07
1.2658693869624672e-06,-5.2385403414529547e-07,-4.9933895141560338e-06,4.9999999999999998e-07
8.0430089924654752e-07,-9.887803706466598e-07,-4.2378777453694306e-06,4.9999999999999998e-07
7.5162418327251039e-07,9.3751708246685436e-09,-4.2077002931199166e-06,4.9999999999999998e-07
5.0432090340974943e-07,1.6299889209512442e-06,-3.0543385391181834e-06,4.9999999999999998e-07
1.8804477365952088e-07,2.1335262035407787e-06,-2.2503362911160015e-06,4.9999999999999998e-07
-4.0462909001251287e-07,1.8070553893525272e-06,-1.5140248768330748e-06,4.9999999999999998e-07
1.1754599331340998e-06,1.8773895898310764e-06,-3.7531699292391974e-06,4.9999999999999998e-07
