x_m,y_m,z_m,radius_m
-5.209929792449951e-06,1.0359940942198062e-06,1.2446089021291437e-06,4.9999999999999998e-07
-4.6353052718115461e-06,1.8300363729477673e-06,1.0463577486051613e-06,4.9999999999999998e-07
-3.9038202408707401e-06,2.0432464082730372e-06,1.694023658118799e-06,4.9999999999999998e-07
-2.226814401282137e-06,1.7796789890791874e-06,2.935402135784611e-06,4.9999999999999998e-07
-2.9574147960859672e-06,2.0100580815943451e-06,2.0152949905684991e-06,4.9999999999999998e-07
-3.1506113108274264e-06,1.4214329091496365e-06,2.8002762088509431e-06,4.9999999999999998e-07
8.984209015686425e-07,-3.0037579168575853e-07,3.2096451352366441e-06,4.9999999999999998e-07
4.3492562251151308e-07,3.4861406450070385e-07,2.6063340273836325e-06,4.9999999999999998e-07
-1.3435388550615268e-07,1.1564424331808478e-06,2.4535787704962139e-06,4.9999999999999998e-07
-2.9764795281843156e-07,7.0488178685268797e-07,3.3307492386882907e-06,4.9999999999999998e-07
-2.2436423115935205e-06,9.0738737844911216e-07,3.42409853178006e-06,4.9999999999999998e-07
-1.2486215765066707e-06,9.5619882107367314e-07,3.510996056578726e-06,4.9999999999999998e-07
-1.4304893971941875e-06,9.6887434785899428e-07,7.4511207976017674e-06,4.9999999999999998e-07
-6.3800952787739856e-07,1.5265932057700619e-06,7.6979513715953876e-06,4.9999999999999998e-07
-9.3932365567114242e-07,1.7726644105996151e-06,8.6191781398482586e-06,4.9999999999999998e-07
-1.2220503751771146e-06,2.8131939940904543e-06,7.1650543130319221e-06,4.9999999999999998e-07
-1.6264019445286537e-07,1.9483285271715842e-06,6.9232974257909227e-06,4.9999999999999998e-07
-4.3872462909538301e-07,2.5065038410962673e-06,7.7057408447505331e-06,4.9999999999999998e-07
-2.1465010908940195e-07,1.8485580954496825e-06,5.929647170553435e-06,4.9999999999999998e-07
4.7914714789700146e-07,1.6011677626421899e-06,4.3045041820423425e-06,4.9999999999999998e-07
-2.1520431817823216e-07,1.9486795402130211e-06,4.9346721009407389e-06,4.9999999999999998e-07
1.0127645097491138e-06,2.5342956523540199e-06,8.2371498312532909e-07,4.9999999999999998e-07
1.1586387484198439e-06,1.897761061006913e-06,1.5810421386603761e-06,4.9999999999999998e-07
4.7920206590238896e-07,1.3344885335329626e-06,3.3407188398910307e-06,4.9999999999999998e-07
9.7747941996463537e-07,1.549635009316479e-06,2.5008190408753034e-06,4.9999999999999998e-07
3.2424520317403022e-06,-6.8638739990773253e-07,-1.438732299536809e-07,4.9999999999999998e-07
3.7440005646027194e-06,-8.0181681089366644e-07,-1.727917536333434e-06,4.9999999999999998e-07
3.2150111234453817e-06,-2.8124279115413264e-07,-1.0577139395687876e-06,4.9999999999999998e-07
4.1510432646488264e-06,-1.7754430378472999e-06,-7.9520607200260921e-07,4.9999999999999998e-07
5.1356725019741335e-06,-1.6081747334864994e-06,-7.449409811298644e-07,4.9999999999999998e-07
4.5536696934629206e-06,-9.0294082369781754e-07,-1.1498086920790423e-06,4.9999999999999998e-07
1.4633259053310068e-06,-8.5758062723187842e-07,4.8242817313542135e-07,4.9999999999999998e-07
2.2445431061460972e-06,-6.3739635541363344e-07,-1.0171099829079133e-07,4.9999999999999998e-07
2.3952076879767234e-06,2.5579315831371163e-07,-5.254003613261526e-07,4.9999999999999998e-07
2.0613660207963256e-06,8.8403783127445777e-07,-1.2879070812318144e-06,4.9999999999999998e-07
1.6749702199355019e-06,-2.9091546595378712e-08,-1.1579339134310433e-06,4.9999999999999998e-07
2.0308434153312205e-06,1.5611375529736016e-07,-2.0739324204984175e-06,4.9999999999999998e-07
1.6955571668150999e-07,4.3475356377443767e-06,-6.5876598886943921e-07,4.9999999999999998e-07
1.0640334842194017e-06,4.5227821220868406e-06,-2.4742890920601292e-07,4.9999999999999998e-07
1.2895994759641151e-06,3.7512845832864124e-06,3.4747573104577208e-07,4.9999999999999998e-07
1.5298431893405725e-06,2.8364500048564233e-06,2.2882674601374165e-08,4.9999999999999998e-07
2.0773169693732146e-06,2.5881514781406617e-06,-7.7625454878867181e-07,4.9999999999999998e-07
2.010669649697975e-06,1.6063839016028377e-06,-5.9823612154262678e-07,4.9999999999999998e-07
-1.4348392211246673e-08,2.9518662404636281e-06,-2.1392877822013714e-06,4.9999999999999998e-07
4.8368291879070821e-08,3.4527520747311468e-06,-1.2760496930470248e-06,4.9999999999999998e-07
9.341266827235834e-07,2.9886521567588318e-06,-1.2694664425860376e-06,4.9999999999999998e-07
4.8499340638313844e-08,5.2865408872881097e-06,-1.3896265442372551e-06,4.9999999999999998e-07
-2.8001243204164984e-07,4.3560978223338932e-06,-1.5519709869794387e-06,4.9999999999999998e-07
-4.8290062196852679e-07,5.2790261907707281e-06,-2.351601285662049e-06,4.9999999999999998e-07
5.0271627011287245e-07,5.4266955635620616e-06,-2.2694240480398332e-06,4.9999999999999998e-07
-2.6988882641259744e-07,-1.5279208876520643e-06,5.3270919439266203e-08,4.9999999999999998e-07
8.0219254825836039e-07,-1.2480943391333271e-06,1.4003597518756432e-06,4.9999999999999998e-07
4.7655769389754986e-07,-1.019717330268997e-06,4.8285995163174381e-07,4.9999999999999998e-07
-9.7044686365565423e-07,-2.8022866086592618e-06,1.2316454055839465e-06,4.9999999999999998e-07
-9.0105984086325114e-07,-1.9318204137878077e-06,1.7189584924736983e-06,4.9999999999999998e-07
-1.8037644270370811e-07,-1.2513806132456909e-06,1.5862290027006283e-06,4.9999999999999998e-07
-2.1983942455766162e-06,-7.9769974302972008e-07,2.6646354424964809e-07,4.9999999999999998e-07
-1.1798862221464098e-06,-1.1220639584563256e-06,1.3803466629772452e-07,4.9999999999999998e-07
-1.9440044037780683e-06,-1.7631386193139859e-06,2.0977505733488666e-07,4.9999999999999998e-07
-1.8989339090019113e-06,-6.8780755451978461e-07,-6.812955040970625e-07,4.9999999999999998e-07
-1.4568722107692427e-06,1.6090302157574721e-07,-9.7159158222978681e-07,4.9999999999999998e-07
-2.1453103059629084e-06,8.2092578804236954e-07,-6.7088751369750783e-07,4.9999999999999998e-07
6.9855039591846792e-07,-2.9964092766482707e-06,3.7700636443512623e-07,4.9999999999999998e-07
-9.989464450593155e-08,-3.408667471783682e-06,-6.1774558082446687e-08,4.9999999999999998e-07
5.3754357562065559e-07,-3.0055418167929972e-06,-7.1840399833789158e-07,4.9999999999999998e-07
-2.8677469102527254e-07,-3.4617953766681766e-06,9.1917053412991185e-07,4.9999999999999998e-07
4.3824794601147328e-07,-3.1648443775680903e-06,1.5405901024714181e-06,4.9999999999999998e-07
-3.914347211484542e-07,-3.5816431010651209e-06,1.9119463948721731e-06,4.9999999999999998e-07
