x_m,y_m,z_m,radius_m
1.4855584370294627e-06,1.5456208724035216e-06,2.6040565900449944e-06,4.9999999999999998e-07
8.0802297852961186e-07,9.714036452006023e-07,2.1444695161854396e-06,4.9999999999999998e-07
1.9684359188596945e-06,1.5799941771515813e-06,1.7290435538781091e-06,4.9999999999999998e-07
1.9936407863384403e-06,7.903552691138978e-07,3.0180930555987314e-06,4.9999999999999998e-07
1.2033268449350727e-06,2.5968459586730128e-07,3.3243486850645079e-06,4.9999999999999998e-07
1.4346854473240153e-06,1.7167212317810021e-06,8.9452803774446459e-07,4.9999999999999998e-07
1.0237985825215544e-06,2.5234789886655617e-06,4.6989418836432193e-07,4.9999999999999998e-07
6.1939625057212841e-07,3.1946829376816446e-06,-1.5134973533963068e-07,4.9999999999999998e-07
3.9768885456531342e-07,2.9149912089418065e-06,-1.0854901784371331e-06,4.9999999999999998e-07
6.4664887159399807e-07,3.3531762809136879e-06,-1.949210476115771e-06,4.9999999999999998e-07
7.5596501015402518e-07,3.6361598928778364e-06,-2.9020852093362761e-06,4.9999999999999998e-07
5.8782661320515698e-07,3.8347987262586381e-06,-3.8676275923234651e-06,4.9999999999999998e-07
7.7804056558345459e-07,4.7808050384585403e-06,-3.605157194757248e-06,4.9999999999999998e-07
1.434461284477634e-06,1.9500152127240188e-07,4.2951179525623499e-06,4.9999999999999998e-07
1.7402374608997997e-06,2.17987154761216e-07,5.2469438770809869e-06,4.9999999999999998e-07
2.5730526285713475e-06,5.5501395342064745e-07,4.8078176611913112e-06,4.9999999999999998e-07
-1.660967543320233e-07,3.6992670065045138e-06,-2.4178956126393607e-06,4.9999999999999998e-07
-5.4415710797738302e-07,2.8982420129957829e-06,-2.8820392636525816e-06,4.9999999999999998e-07
1.8726672025791381e-06,1.2444097825179598e-06,4.992732900911947e-06,4.9999999999999998e-07
-1.3085095708242654e-07,2.074531619917035e-06,-1.2049612909274887e-06,4.9999999999999998e-07
6.5509347057889166e-07,1.4840953292176371e-06,-1.0214501379877858e-06,4.9999999999999998e-07
7.2960754028546281e-07,1.9093213810964703e-06,-1.9234648042872336e-06,4.9999999999999998e-07
8.0425970135711153e-07,1.0026338709181011e-06,5.9015553590185423e-07,4.9999999999999998e-07
-1.4281134685106321e-07,7.0568564743898541e-07,4.681793815991941e-07,4.9999999999999998e-07
-9.5453952484061555e-07,1.2295353181242797e-07,4.2918391423235924e-07,4.9999999999999998e-07
-5.1313036755986479e-07,1.3258978515352825e-07,-4.6807028525084379e-07,4.9999999999999998e-07
5.5469885141614699e-07,4.0521709233904758e-06,-4.8431540549644987e-06,4.9999999999999998e-07
-7.5577200917591522e-07,2.8869635705503623e-07,1.3951139275340896e-06,4.9999999999999998e-07
-2.9029227685455993e-07,3.4656541900624286e-06,1.6335864308625768e-07,4.9999999999999998e-07
-2.8106034714259407e-07,4.4163392034628057e-06,4.7337925009443449e-07,4.9999999999999998e-07
-1.1136643308224692e-06,4.1430764335986064e-06,-8.3863204547149909e-09,4.9999999999999998e-07
1.76570009726887e-06,7.4207621065281237e-07,5.021664980271301e-07,4.9999999999999998e-07
-1.0822939643691532e-06,-2.3567246460735223e-07,-1.2032136151316019e-06,4.9999999999999998e-07
-8.0263032902680611e-07,-8.4899089752382535e-07,-1.9418804892446793e-06,4.9999999999999998e-07
