case,n,group,target,box_dimension,hull_porosity,box_quality,box_grid_sd,rg_over_d,log_rg,contacts,asphericity,lambda2_over_lambda1,lambda3_over_lambda1,leaf_fraction,branch_fraction,degree_std,mean_graph_distance,neighbors_1p5d,neighbors_2d,local_density_cv,core_shell_density_difference
fractal_dp1.5_N0050_Df2.6_kf0.8_rep01,50,fractal_dp1.5_N0050_Df2.6_kf0.8_rep01,0.59291015625,2.0744752205524564,0.7434200082477707,scale_span_below_half_decade;window_sensitivity_above_0.20,0.0879328138808217,2.422211663558298,0.8846810333678865,49,0.12434078908614832,0.3967093880330863,0.3633624540281285,0.42,0.3,0.9991996797437437,6.738775510204082,3.88,9.4,0.32197331809407564,6.285714285714285
fractal_dp1.5_N0050_Df2.6_kf0.8_rep02,50,fractal_dp1.5_N0050_Df2.6_kf0.8_rep02,0.593681640625,2.091482290769452,0.7613095798921592,scale_span_below_half_decade;window_sensitivity_above_0.20,0.08765708564733463,2.4222218368527657,0.8846852333613292,49,0.12824613348549385,0.409789481012813,0.34148663647932875,0.38,0.26,0.9372299611087984,8.343673469387754,4.4,9.12,0.35742250406805853,7.183333333333334
fractal_dp1.5_N0050_Df2.6_kf0.8_rep03,50,fractal_dp1.5_N0050_Df2.6_kf0.8_rep03,0.59080078125,2.0709400881846736,0.7437809047819212,scale_span_below_half_decade;grid_SD_above_0.10,0.10107643312648265,2.4222065414597522,0.8846789187285928,49,0.15016402950873486,0.4852016448243413,0.2429156616657443,0.48,0.34,1.0575443253121828,6.696326530612245,4.56,9.64,0.31990597954184863,5.608695652173913
fractal_dp1.5_N0050_Df2.6_kf0.8_rep04,50,fractal_dp1.5_N0050_Df2.6_kf0.8_rep04,0.59728515625,2.081226778759271,0.7672930126445169,scale_span_below_half_decade,0.06592855301775549,2.4222104904756554,0.8846805490654845,49,0.09310995240688247,0.4930696056241561,0.3803842520581392,0.42,0.28,0.9991996797437436,7.7640816326530615,4.32,8.96,0.3741486935670886,8.375
fractal_dp1.5_N0050_Df2.6_kf0.8_rep05,50,fractal_dp1.5_N0050_Df2.6_kf0.8_rep05,0.592880859375,2.0554212199062944,0.7569840851951554,scale_span_below_half_decade;window_sensitivity_above_0.20,0.06829401880703546,2.422207428946908,0.8846792851246775,49,0.13181418972865278,0.489493925466726,0.27908898292932566,0.42,0.28,1.0190191362285597,7.55265306122449,4.48,9.68,0.34352241520852766,6.072463768115942
fractal_dp1.5_N0100_Df1.8_kf1.3_rep01,100,fractal_dp1.5_N0100_Df1.8_kf1.3_rep01,0.662763671875,1.823242645108408,0.9224927420767818,ok,0.07213309484072562,5.568399943395705,1.7171077493670042,99,0.34012852855326303,0.3086856177723461,0.09554721834694355,0.34,0.27,0.8829496021857646,15.002424242424242,3.5,6.54,0.3224958777534548,0.6621621621621623
fractal_dp1.5_N0100_Df1.8_kf1.3_rep02,100,fractal_dp1.5_N0100_Df1.8_kf1.3_rep02,0.668837890625,1.8195876052035924,0.9127624915685286,ok,0.08277205526470387,5.568422753352037,1.7171118456801004,99,0.3327202255609035,0.4064210183141437,0.04350082903643631,0.37,0.29,0.9271461589199407,16.117373737373736,3.36,6.8,0.29041790673722795,0.3555555555555552
fractal_dp1.5_N0100_Df1.8_kf1.3_rep03,100,fractal_dp1.5_N0100_Df1.8_kf1.3_rep03,0.6687890625,1.800150855338021,0.9148491666927644,ok,0.07278077141055003,5.5684139911503445,1.7171102721270541,99,0.4282494020698657,0.23354705293656347,0.07537052114145319,0.34,0.27,0.8829496021857646,14.986262626262626,3.4,6.8,0.3301462400094654,1.666666666666667
fractal_dp1.5_N0100_Df1.8_kf1.3_rep04,100,fractal_dp1.5_N0100_Df1.8_kf1.3_rep04,0.6667822265625,1.8000768346195748,0.9194532568091087,ok,0.026942751920899087,5.5684006636176955,1.717107878707919,99,0.41669393524218623,0.2039416504844255,0.10899919544714631,0.34,0.26,0.8942035562443261,16.853737373737374,3.32,6.7,0.347155323869045,3.3937984496124027
fractal_dp1.5_N0100_Df1.8_kf1.3_rep05,100,fractal_dp1.5_N0100_Df1.8_kf1.3_rep05,0.6712548828125,1.8280037470321935,0.9187806699300243,ok,0.04246465118757311,5.568404583201205,1.717108582605208,99,0.43699224971804007,0.2425091204088728,0.06176138670909325,0.3,0.24,0.8121576201698779,16.75717171717172,3.1,6.2,0.32418953616519,1.1943319838056672
fractal_dp1.5_N0100_Df2.2_kf1.1_rep01,100,fractal_dp1.5_N0100_Df2.2_kf1.1_rep01,0.5868115234375,2.055124666195406,0.846660806400575,ok,0.05659349230689278,3.864336133365027,1.3517899036032683,99,0.2834946168128598,0.264335976349558,0.19105151937534315,0.33,0.26,0.8599999999999999,15.286262626262626,3.78,7.54,0.3595216501112733,4.720450281425892
fractal_dp1.5_N0100_Df2.2_kf1.1_rep02,100,fractal_dp1.5_N0100_Df2.2_kf1.1_rep02,0.597705078125,2.0005355734875496,0.8553220652637452,scale_span_below_half_decade,0.06635139782631272,3.864338097702805,1.3517904119279096,99,0.16007071380864957,0.4082974670128886,0.27014278359979577,0.36,0.26,0.9271461589199408,13.413131313131313,3.5,7.98,0.3522083592485715,2.833333333333333
fractal_dp1.5_N0100_Df2.2_kf1.1_rep03,100,fractal_dp1.5_N0100_Df2.2_kf1.1_rep03,0.5836767578125,1.9959050907188205,0.8444862618794534,window_sensitivity_above_0.20,0.08406637935079446,3.8643395553761146,1.351790789139478,99,0.28087084314045774,0.2990977368020765,0.1656509264785082,0.39,0.26,1.0097524449091468,12.534949494949496,3.96,8.54,0.3972369177884961,3.400696864111498
fractal_dp1.5_N0100_Df2.2_kf1.1_rep04,100,fractal_dp1.5_N0100_Df2.2_kf1.1_rep04,0.58931640625,1.9812533299687978,0.8556434135965232,ok,0.037068465098649875,3.8643440000420624,1.3517919393136095,99,0.20196532766399766,0.357836782257061,0.23104509807669596,0.39,0.28,0.9795917517006765,12.967474747474748,4.1,8.32,0.3742905023875369,4.627272727272728
fractal_dp1.5_N0100_Df2.2_kf1.1_rep05,100,fractal_dp1.5_N0100_Df2.2_kf1.1_rep05,0.592958984375,2.043716800791907,0.8509528079495736,scale_span_below_half_decade,0.020649717355019477,3.864342696206314,1.3517916019119787,99,0.22885613036194097,0.3371455110189182,0.2050999318582488,0.38,0.3,0.9271461589199408,14.792121212121213,3.68,7.84,0.33296435916346395,2.645348837209302
fractal_dp1.5_N0100_Df2.6_kf0.8_rep01,100,fractal_dp1.5_N0100_Df2.6_kf0.8_rep01,0.52416015625,2.117135113483983,0.783742462809796,scale_span_below_half_decade,0.08644757357604066,3.1788889236228255,1.1565317406522388,99,0.13806457315499787,0.43749499434352684,0.29686113109809137,0.37,0.32,0.8829496021857646,10.61010101010101,4.46,10.06,0.3851988070287983,8.141414141414142
fractal_dp1.5_N0100_Df2.6_kf0.8_rep02,100,fractal_dp1.5_N0100_Df2.6_kf0.8_rep02,0.5186279296875,2.08897068434853,0.7789587150966764,scale_span_below_half_decade;window_sensitivity_above_0.20,0.0867083487225636,3.178873836460053,1.156526994591921,99,0.155888747916216,0.41363029340772994,0.27487336769460385,0.37,0.29,0.9162968951164246,11.722626262626262,4.48,10.16,0.3479076631514232,6.524916943521594
fractal_dp1.5_N0100_Df2.6_kf0.8_rep03,100,fractal_dp1.5_N0100_Df2.6_kf0.8_rep03,0.5268212890625,2.1355363310497446,0.7943307574645542,scale_span_below_half_decade,0.041369991490789196,3.17887960287583,1.1565288085709726,99,0.11442835698716303,0.4191694985696147,0.3718777847639317,0.43,0.28,1.0581115253129036,11.766666666666667,4.7,10.4,0.3506650486309706,6.7555555555555555
fractal_dp1.5_N0100_Df2.6_kf0.8_rep04,100,fractal_dp1.5_N0100_Df2.6_kf0.8_rep04,0.522451171875,2.1193462099105584,0.7887946432778044,scale_span_below_half_decade,0.02735612703071331,3.1788828152159008,1.1565298190963302,99,0.1207556912612836,0.5877529439141077,0.26013331655567584,0.43,0.29,1.0581115253129039,11.075959595959596,4.62,10.42,0.319212958918252,4.689361702127659
fractal_dp1.5_N0100_Df2.6_kf0.8_rep05,100,fractal_dp1.5_N0100_Df2.6_kf0.8_rep05,0.5235693359375,2.1344913037729683,0.7850996010407174,scale_span_below_half_decade,0.08535031467482586,3.1788755451931148,1.1565275321195772,99,0.12765960324630043,0.5192025165764383,0.2730797491264036,0.44,0.28,1.0860939185908371,10.96020202020202,4.54,10.4,0.3399551832627632,5.8277777777777775
fractal_dp1.5_N0200_Df1.8_kf1.3_rep01,200,fractal_dp1.5_N0200_Df1.8_kf1.3_rep01,0.62731689453125,1.8115585093021727,0.945212077038176,ok,0.043240568608113865,8.19471298880369,2.103489188861762,199,0.37660102754677893,0.27325450721905176,0.08765338130497373,0.34,0.265,0.8999444427296609,27.572663316582915,3.68,7.19,0.35984106188990744,1.9235033259423497
fractal_dp1.5_N0200_Df1.8_kf1.3_rep02,200,fractal_dp1.5_N0200_Df1.8_kf1.3_rep02,0.6420751953125,1.821222194747974,0.946616328828066,ok,0.06565554758468284,8.194706010750261,2.103488337330243,199,0.4006875405309481,0.2840698759657277,0.05970108902906189,0.325,0.29,0.8306021911842034,22.406733668341708,3.27,6.67,0.3039857226558371,0.5473801560758078
fractal_dp1.5_N0200_Df1.8_kf1.3_rep03,200,fractal_dp1.5_N0200_Df1.8_kf1.3_rep03,0.64355712890625,1.8133620225220861,0.9464174398526367,ok,0.027922360411562302,8.194707658592128,2.1034885384163706,199,0.4002644477511279,0.21899421798532664,0.11000851165013409,0.335,0.275,0.8717224328879003,27.186934673366835,3.37,6.78,0.35032525874462583,1.3279272151898738
fractal_dp1.5_N0200_Df1.8_kf1.3_rep04,200,fractal_dp1.5_N0200_Df1.8_kf1.3_rep04,0.63339111328125,1.8038627164188032,0.9397385025584313,ok,0.05003620033053877,8.194708839907033,2.103488682572193,199,0.5310011564214274,0.16918550409724095,0.056010550583382515,0.345,0.295,0.8717224328879003,24.855527638190956,3.61,7.15,0.35319877759928364,1.1147771147771142
fractal_dp1.5_N0200_Df1.8_kf1.3_rep05,200,fractal_dp1.5_N0200_Df1.8_kf1.3_rep05,0.62042236328125,1.8305929984050036,0.9281572181348265,ok,0.042353363729710526,8.194705342023866,2.1034882557255554,199,0.6201800333866712,0.13769309376742797,0.030956405967094244,0.32,0.275,0.8366002629691195,24.90105527638191,3.57,7.4,0.37327641397116573,1.4058441558441563
fractal_dp1.5_N0200_Df2.2_kf1.1_rep01,200,fractal_dp1.5_N0200_Df2.2_kf1.1_rep01,0.5366064453125,2.0593547087235793,0.8809818049144738,ok,0.06775991650985702,5.307937692898035,1.6692033780623388,199,0.2207539184944044,0.43244270781843547,0.15514598288756984,0.375,0.275,0.9797448647479607,20.604422110552765,4.04,8.57,0.33808983612769977,2.226960784313725
fractal_dp1.5_N0200_Df2.2_kf1.1_rep02,200,fractal_dp1.5_N0200_Df2.2_kf1.1_rep02,0.53249267578125,2.0384308858426134,0.8743464822622663,ok,0.06837512323520427,5.307924790819464,1.669200947345364,199,0.23988714212567908,0.41972287909752204,0.13666833650389915,0.36,0.28,0.9273079315955407,19.504070351758795,3.95,8.94,0.34031691686092563,0.7036613272311207
fractal_dp1.5_N0200_Df2.2_kf1.1_rep03,200,fractal_dp1.5_N0200_Df2.2_kf1.1_rep03,0.54167236328125,1.9914649527381243,0.887044911570592,ok,0.04673543867294254,5.307925978122722,1.669201171030358,199,0.16213212898564577,0.4333541117167969,0.2494406894121782,0.365,0.275,0.9433451118228152,20.666532663316584,4.01,8.58,0.3638081597650359,1.1228070175438587
fractal_dp1.5_N0200_Df2.2_kf1.1_rep04,200,fractal_dp1.5_N0200_Df2.2_kf1.1_rep04,0.5368359375,2.05794017652087,0.8823603436988082,ok,0.04724354297729491,5.307929903342348,1.6692019105316607,199,0.2554476929483509,0.3565398752436781,0.1553889473184091,0.355,0.27,0.9273079315955406,25.536733668341707,4.05,8.54,0.3469363558292479,0.011111111111111072
fractal_dp1.5_N0200_Df2.2_kf1.1_rep05,200,fractal_dp1.5_N0200_Df2.2_kf1.1_rep05,0.540458984375,2.0538652789015566,0.8789744180499142,ok,0.04791045249692467,5.307926148338541,1.6692012030985928,199,0.2518822915857979,0.27567356075953814,0.2229008457987374,0.38,0.315,0.9273079315955406,21.82889447236181,3.88,8.6,0.3360042622511602,-0.6480836236933794
fractal_dp1.5_N0200_Df2.6_kf0.8_rep01,200,fractal_dp1.5_N0200_Df2.6_kf0.8_rep01,0.45928466796875,2.1908990683058085,0.807296190440461,scale_span_below_half_decade,0.06160389511422751,4.1627758827784,1.4261821312552239,199,0.12473935188040464,0.5777530522942773,0.2548334915986095,0.39,0.28,0.9949371839468057,19.267236180904522,4.82,10.92,0.36737023247419004,4.229166666666666
fractal_dp1.5_N0200_Df2.6_kf0.8_rep02,200,fractal_dp1.5_N0200_Df2.6_kf0.8_rep02,0.46220947265625,2.1667441740840205,0.8163786298403543,ok,0.020792034601341214,4.162787316828335,1.4261848779883064,199,0.11588734668705447,0.5457179984745626,0.2881388451345586,0.385,0.295,0.9643132271207316,20.2935175879397,4.88,10.76,0.31751760467445317,3.3546348314606735
fractal_dp1.5_N0200_Df2.6_kf0.8_rep03,200,fractal_dp1.5_N0200_Df2.6_kf0.8_rep03,0.46091796875,2.172326512492734,0.8172031513882627,scale_span_below_half_decade,0.05969373032795547,4.162771053130882,1.4261809710557667,199,0.08668082273560085,0.47372758180862495,0.4171693600022866,0.355,0.28,0.9219002115196633,23.0743216080402,4.65,10.83,0.3486968755637162,2.456363636363637
fractal_dp1.5_N0200_Df2.6_kf0.8_rep04,200,fractal_dp1.5_N0200_Df2.6_kf0.8_rep04,0.46123046875,2.197570003862387,0.8122559189376377,scale_span_below_half_decade,0.06348453387190824,4.1627770449849075,1.4261824104454515,199,0.10753162048407283,0.5134809908338765,0.3253712314951497,0.395,0.29,1.0099009852455834,20.25427135678392,4.8,10.69,0.3294590356955292,4.281224152191895
fractal_dp1.5_N0200_Df2.6_kf0.8_rep05,200,fractal_dp1.5_N0200_Df2.6_kf0.8_rep05,0.4590234375,2.2145730382816247,0.8131391060015887,scale_span_below_half_decade,0.05947142578642451,4.162783775278782,1.426184027223953,199,0.09627375030141339,0.5724463488649821,0.3274999478600781,0.425,0.315,1.0246462804304712,18.201206030150754,4.63,10.46,0.3374422442245272,2.583146067415729
fractal_dp1.5_N0500_Df1.8_kf1.3_rep01,500,fractal_dp1.5_N0500_Df1.8_kf1.3_rep01,0.60223046875,1.837408592192545,0.9676574339065012,ok,0.01978692139749009,13.643339067116521,2.6132514220987466,499,0.44107735369406786,0.24408410720595938,0.057511358973978376,0.308,0.272,0.8221824615010952,53.83425250501002,3.26,6.768,0.35021707787018647,0.12345396243701323
fractal_dp1.5_N0500_Df1.8_kf1.3_rep02,500,fractal_dp1.5_N0500_Df1.8_kf1.3_rep02,0.6019111328125,1.8268383610447139,0.9660819106566272,ok,0.032139742457233826,13.643347346561407,2.6132520289474317,499,0.3734418149518993,0.30546415912525904,0.06765136564641361,0.29,0.256,0.8024861369519102,54.86569138276553,3.428,6.772,0.35709792501283216,0.6113029024421435
fractal_dp1.5_N0500_Df1.8_kf1.3_rep03,500,fractal_dp1.5_N0500_Df1.8_kf1.3_rep03,0.61198828125,1.8075377374286241,0.9716485005635148,ok,0.056035373941932816,13.64335345785148,2.6132524768792003,499,0.32323760301472404,0.37932182255167685,0.06721746322414172,0.324,0.268,0.8671701101860003,53.7568496993988,3.448,6.9,0.3436341601803408,0.6549122807017547
fractal_dp1.5_N0500_Df1.8_kf1.3_rep04,500,fractal_dp1.5_N0500_Df1.8_kf1.3_rep04,0.6017802734375,1.8145040308693383,0.9712144757059523,ok,0.03370003315917355,13.643349568464743,2.6132521918035914,499,0.3370944925538042,0.3354194839152499,0.08061707970931158,0.318,0.266,0.857895098482326,55.38204408817635,3.624,7.268,0.34127105650399425,1.2824873539159247
fractal_dp1.5_N0500_Df1.8_kf1.3_rep05,500,fractal_dp1.5_N0500_Df1.8_kf1.3_rep05,0.6031767578125,1.8037541673637996,0.9689760907094094,ok,0.029467303163882002,13.643345008989428,2.6132518576132187,499,0.4796313470640776,0.19811596825724426,0.06598622535940966,0.308,0.264,0.8318557567270902,46.59759519038076,3.512,6.908,0.3351284264116802,0.9432460732984289
fractal_dp1.5_N0500_Df2.2_kf1.1_rep01,500,fractal_dp1.5_N0500_Df2.2_kf1.1_rep01,0.4801533203125,2.0624491012217714,0.9225897206156801,ok,0.01997553618794731,8.062298489623602,2.08719868827449,499,0.2413634975381268,0.29807396144482656,0.21834434372617875,0.376,0.302,0.9507807318199081,34.87280160320641,4.04,8.976,0.35306775399980533,1.3347117794486216
fractal_dp1.5_N0500_Df2.2_kf1.1_rep02,500,fractal_dp1.5_N0500_Df2.2_kf1.1_rep02,0.4882451171875,2.056039110306219,0.9231485025832595,ok,0.0338431399806957,8.062306633619535,2.0871996984072494,499,0.22370241815099734,0.37659837340147784,0.1845684210176708,0.33,0.256,0.8944182466832841,35.20345490981964,4.064,8.716,0.3590811642759722,1.0625
fractal_dp1.5_N0500_Df2.2_kf1.1_rep03,500,fractal_dp1.5_N0500_Df2.2_kf1.1_rep03,0.481486328125,2.053722707908887,0.9108040622058371,ok,0.030952411328776453,8.062302672150276,2.08719920705032,499,0.35237185021566375,0.2632229317434185,0.11734046787190125,0.368,0.308,0.9186860181803138,38.71009218436874,3.956,8.608,0.35416604851004646,1.6529263220439692
fractal_dp1.5_N0500_Df2.2_kf1.1_rep04,500,fractal_dp1.5_N0500_Df2.2_kf1.1_rep04,0.483068359375,2.109991477132336,0.9113662359264231,ok,0.05652057877734171,8.062309786540117,2.0872000894764695,499,0.22554241398790886,0.48865694975813195,0.12113321961595258,0.344,0.28,0.9033183270586288,48.34098597194389,3.912,8.376,0.3319484206336153,1.513885752991647
fractal_dp1.5_N0500_Df2.2_kf1.1_rep05,500,fractal_dp1.5_N0500_Df2.2_kf1.1_rep05,0.4918544921875,2.0818192830703066,0.9230073361622546,ok,0.02840664125713154,8.062310613117468,2.087200192000105,499,0.18493239942451278,0.4736237488172084,0.18706669908036458,0.374,0.292,0.9528819444191394,34.37686573146293,4.008,8.592,0.35770007848789326,2.1915816326530617
fractal_dp1.5_N0500_Df2.6_kf0.8_rep01,500,fractal_dp1.5_N0500_Df2.6_kf0.8_rep01,0.389091796875,2.2497220459337606,0.850490233302956,ok,0.037173135899178165,5.934521684565338,1.7807864324912903,499,0.11309140648746419,0.48693230112608715,0.3260053398512565,0.39,0.288,1.001990019910378,41.63959118236473,4.708,10.952,0.3274071365284748,2.7319444444444443
fractal_dp1.5_N0500_Df2.6_kf0.8_rep02,500,fractal_dp1.5_N0500_Df2.6_kf0.8_rep02,0.39017578125,2.248387778822048,0.8498496236224409,ok,0.06878828005346277,5.934517845492716,1.7807857855859344,499,0.10007025842791373,0.5156310769702873,0.34494873193296666,0.382,0.292,0.9777443428626933,34.673458917835674,4.664,10.996,0.337736999831442,3.179399141630901
fractal_dp1.5_N0500_Df2.6_kf0.8_rep03,500,fractal_dp1.5_N0500_Df2.6_kf0.8_rep03,0.389884765625,2.2425202173639365,0.850782040728987,ok,0.04881967953425741,5.934518960452665,1.7807859734630076,499,0.11322391969692869,0.5678546635588142,0.28520108536083477,0.362,0.278,0.9465643137156607,35.078693386773544,4.748,11.008,0.32526288342024906,2.3278191342707473
fractal_dp1.5_N0500_Df2.6_kf0.8_rep04,500,fractal_dp1.5_N0500_Df2.6_kf0.8_rep04,0.3898330078125,2.252190888508902,0.8490761099333612,ok,0.0611242210785195,5.934519665557982,1.7807860922772332,499,0.09560570709919092,0.5503867390994651,0.3394761183798798,0.396,0.29,1.0099425726248004,42.90324649298597,4.744,10.96,0.31435626689998325,1.3377450980392158
fractal_dp1.5_N0500_Df2.6_kf0.8_rep05,500,fractal_dp1.5_N0500_Df2.6_kf0.8_rep05,0.3903203125,2.2575421665804805,0.848264709960611,ok,0.040664318760278505,5.934523831333094,1.7807867942335642,499,0.09859483001220948,0.5571400188717942,0.327784294836622,0.366,0.27,0.9756966741769698,26.86512224448898,4.772,10.876,0.329988839953431,1.4775528666742055
fractal_dp1_N0050_Df1.8_kf1.3_rep01,50,fractal_dp1_N0050_Df1.8_kf1.3_rep01,0.719765625,1.7630470354222423,0.8790567643614376,scale_span_below_half_decade,0.05417353633185889,3.7780765491656605,1.3292150306966175,49,0.3112397796598949,0.33143771940471217,0.10869571832906291,0.28,0.22,0.7472616676907762,10.148571428571428,3.16,6.04,0.32605387086334225,0.8273809523809526
fractal_dp1_N0050_Df1.8_kf1.3_rep02,50,fractal_dp1_N0050_Df1.8_kf1.3_rep02,0.715126953125,1.7596521086534471,0.8736195029506069,scale_span_below_half_decade;window_sensitivity_above_0.20,0.0902232164113121,3.7780724085978634,1.3292139347500393,49,0.3752406329376675,0.30191582930835065,0.06851441007328168,0.36,0.24,0.9156418513807677,9.024489795918367,3.28,6.36,0.27189894743669546,0.666666666666667
fractal_dp1_N0050_Df1.8_kf1.3_rep03,50,fractal_dp1_N0050_Df1.8_kf1.3_rep03,0.6987109375,1.8099327081222267,0.8828547577767709,scale_span_below_half_decade,0.049215196499314405,3.7780750062778,1.329214622317339,49,0.3311952362230053,0.2786735404562176,0.12613522895070625,0.44,0.32,0.9991996797437437,8.092244897959183,3.52,6.76,0.3288684788542072,2.282608695652174
fractal_dp1_N0050_Df1.8_kf1.3_rep04,50,fractal_dp1_N0050_Df1.8_kf1.3_rep04,0.692041015625,1.824581011840224,0.8741476457863985,window_sensitivity_above_0.20,0.08995290384772581,3.77806687849229,1.3292124710116504,49,0.4221729051605221,0.23685655361867777,0.07753497512400473,0.34,0.26,0.8475848040166836,9.702857142857143,3.52,6.52,0.3235287576303119,-0.44736842105263186
fractal_dp1_N0050_Df1.8_kf1.3_rep05,50,fractal_dp1_N0050_Df1.8_kf1.3_rep05,0.688310546875,1.8331762480998925,0.8515362352853755,scale_span_below_half_decade,0.056805255429119135,3.7780698625164884,1.3292132608396539,49,0.4669353761740339,0.22442072469809826,0.05382727041959819,0.4,0.28,0.9789790600416334,9.582040816326531,4.0,7.0,0.2740475156178697,2.2282608695652177
fractal_dp1_N0050_Df2.2_kf1.1_rep01,50,fractal_dp1_N0050_Df2.2_kf1.1_rep01,0.6309765625,1.9616888112747377,0.8013555054300362,scale_span_below_half_decade,0.08564459042375491,2.807504094889854,1.0322958661832191,49,0.19919184004378043,0.42268399048197336,0.1922096585457428,0.36,0.26,0.893532316147547,7.848979591836735,4.04,7.72,0.34177259241534674,4.166666666666667
fractal_dp1_N0050_Df2.2_kf1.1_rep02,50,fractal_dp1_N0050_Df2.2_kf1.1_rep02,0.638017578125,1.972103715806279,0.8017073085186417,scale_span_below_half_decade;grid_SD_above_0.10;window_sensitivity_above_0.20,0.10861031756065723,2.8075084695991364,1.0322974244020946,49,0.28087085372868215,0.2784775588203751,0.1822405200413444,0.44,0.3,1.0190191362285597,8.915102040816327,3.72,7.6,0.36559063130131064,4.578947368421052
fractal_dp1_N0050_Df2.2_kf1.1_rep03,50,fractal_dp1_N0050_Df2.2_kf1.1_rep03,0.640595703125,1.9783260281765844,0.7994187574794529,scale_span_below_half_decade,0.05697014955968478,2.8075032555514454,1.0322955672206866,49,0.25416288026158596,0.38822696423062236,0.1369003044698987,0.38,0.26,0.9372299611087984,8.444897959183674,3.8,7.8,0.3468653656017611,4.5
fractal_dp1_N0050_Df2.2_kf1.1_rep04,50,fractal_dp1_N0050_Df2.2_kf1.1_rep04,0.644599609375,1.932298678390642,0.8141930247571695,scale_span_below_half_decade;grid_SD_above_0.10,0.10497043729649705,2.8075055866103957,1.0322963975164228,49,0.1916120355114863,0.35273526653560877,0.2525925510823544,0.34,0.24,0.8708616422830896,8.26204081632653,3.6,7.44,0.3272069689183428,4.416666666666667
fractal_dp1_N0050_Df2.2_kf1.1_rep05,50,fractal_dp1_N0050_Df2.2_kf1.1_rep05,0.624287109375,1.950941545329966,0.7930768700762248,scale_span_below_half_decade;grid_SD_above_0.10;window_sensitivity_above_0.20,0.10596744625941536,2.8075033505382674,1.032295601053887,49,0.2749488153817913,0.2793435866787116,0.18889210718273125,0.36,0.24,0.9156418513807677,9.256326530612245,4.56,8.44,0.40155914546957855,7.2
fractal_dp1_N0050_Df2.6_kf0.8_rep01,50,fractal_dp1_N0050_Df2.6_kf0.8_rep01,0.585478515625,2.082943029000932,0.7499206267222202,scale_span_below_half_decade;grid_SD_above_0.10,0.10362995869012694,2.422205701915061,0.8846785721252697,49,0.13727991273726337,0.49111208897877523,0.2662465000252939,0.42,0.24,1.0762899237658967,8.431836734693878,4.88,10.04,0.36944539107392066,7.858333333333333
fractal_dp1_N0050_Df2.6_kf0.8_rep02,50,fractal_dp1_N0050_Df2.6_kf0.8_rep02,0.5845703125,2.1185421518284095,0.729308069494629,scale_span_below_half_decade,0.06647243341953524,2.4222064437581428,0.884678878392804,49,0.16914108763740165,0.37834600632471216,0.27429652195251036,0.42,0.26,1.0190191362285597,7.437551020408163,4.6,9.8,0.3433184457400147,8.09090909090909
fractal_dp1_N0050_Df2.6_kf0.8_rep03,50,fractal_dp1_N0050_Df2.6_kf0.8_rep03,0.59185546875,2.049821595890695,0.7600332971307968,scale_span_below_half_decade;grid_SD_above_0.10;window_sensitivity_above_0.20,0.14320536084781332,2.422208020715394,0.8846795294342303,49,0.10639951277822102,0.5141262839708451,0.3280727261374384,0.4,0.26,0.9991996797437436,6.591836734693878,4.44,9.64,0.3674952668130212,8.125
fractal_dp1_N0050_Df2.6_kf0.8_rep04,50,fractal_dp1_N0050_Df2.6_kf0.8_rep04,0.594375,2.0877139504345767,0.7504691121163249,scale_span_below_half_decade;grid_SD_above_0.10;window_sensitivity_above_0.20,0.18481515584662775,2.422206122654905,0.8846787458263748,49,0.11803747858189129,0.4047998697961358,0.37405396871040836,0.38,0.26,0.9372299611087984,7.966530612244898,4.2,8.76,0.3891739863500003,6.463636363636363
fractal_dp1_N0050_Df2.6_kf0.8_rep05,50,fractal_dp1_N0050_Df2.6_kf0.8_rep05,0.59826171875,2.1208030223643743,0.7624719793093514,scale_span_below_half_decade;grid_SD_above_0.10;window_sensitivity_above_0.20,0.1275807929506251,2.422206691683543,0.8846789807479886,49,0.09785922549611714,0.4792733217199726,0.3748671004138297,0.38,0.28,0.9156418513807677,7.982857142857143,4.2,9.28,0.3950731430345598,9.855072463768114
fractal_dp1_N0100_Df1.8_kf1.3_rep01,100,fractal_dp1_N0100_Df1.8_kf1.3_rep01,0.661611328125,1.813815074040729,0.9117656749031915,ok,0.06985887764157736,5.568408392138678,1.717109266631685,99,0.4158591214138775,0.22859071397641637,0.08913471922538567,0.33,0.27,0.8482924024179397,15.652323232323232,3.44,7.12,0.3161079752052854,0.9732142857142856
fractal_dp1_N0100_Df1.8_kf1.3_rep02,100,fractal_dp1_N0100_Df1.8_kf1.3_rep02,0.6620849609375,1.797087984949717,0.9197271362203174,ok,0.05496699591617913,5.568414099027765,1.7171102915001504,99,0.42367127398488835,0.21094590414618278,0.09733672070964539,0.3,0.26,0.7871467461661771,16.393333333333334,3.32,6.92,0.38215918326163223,2.6944444444444446
fractal_dp1_N0100_Df1.8_kf1.3_rep03,100,fractal_dp1_N0100_Df1.8_kf1.3_rep03,0.664140625,1.8365264429825283,0.9149380914344878,ok,0.0413045247325473,5.568409255548979,1.7171094216868055,99,0.47292438422296446,0.1945111332647993,0.07373883652997137,0.31,0.28,0.7871467461661771,14.906464646464647,3.36,6.56,0.37297440236370155,2.576470588235294
