a,b,n,matching_distance,delta_exposure,abs_delta_exposure,both_box_quality_ok,delta_box_dimension,delta_hull_porosity,delta_log_rg,delta_asphericity,delta_lambda2_over_lambda1,delta_lambda3_over_lambda1,delta_leaf_fraction,delta_branch_fraction,delta_degree_std,delta_mean_graph_distance,delta_neighbors_1p5d,delta_neighbors_2d,delta_local_density_cv,delta_core_shell_density_difference
fractal_dp1.5_N0100_Df1.8_kf1.3_rep04,fractal_dp1_N0100_Df1.8_kf1.3_rep02,100,0.025333453147883843,-0.004697265624999947,0.004697265624999947,True,-0.002988849669857796,0.0002738794112087106,2.412792231343275e-06,0.006977338742702122,0.007004253661757276,-0.011662474737500927,-0.040000000000000036,0.0,-0.10705681007814905,-0.4604040404040397,0.0,0.21999999999999975,0.03500385939258721,-0.6993540051679581
fractal_dp1.5_N0100_Df2.2_kf1.1_rep02,fractal_dp2_N0100_Df2.2_kf1.1_rep02,100,0.3508497444673131,-0.000732421875,0.000732421875,False,0.005286662599463199,0.0026503666768293854,4.177149747430775e-06,0.024823107698360047,-0.03448298631624663,-0.021873468798609075,0.030000000000000027,0.020000000000000018,0.04218350636426982,-1.3317171717171714,-0.020000000000000018,-0.16000000000000014,0.04826591168789274,0.6000000000000005
fractal_dp1.5_N0100_Df2.2_kf1.1_rep04,fractal_dp1_N0100_Df2.2_kf1.1_rep03,100,0.36404950643535483,0.00020019531249992895,0.00020019531249992895,False,-0.0017227126800485326,0.0029859259827997864,3.5502168982404214e-08,-0.06436278811902729,0.02091068764846099,0.11326757278062918,-0.020000000000000018,0.02999999999999997,-0.08538819545635024,1.5941414141414132,-0.19999999999999973,-0.120000000000001,-0.00803056537092206,-5.601762523191095
fractal_dp1.5_N0100_Df2.2_kf1.1_rep05,fractal_dp1_N0100_Df2.2_kf1.1_rep05,100,0.18807653905679808,-0.002187500000000009,0.002187500000000009,False,0.0038914924092505743,-0.001937893547957814,9.728211449733237e-07,-0.00976761445933827,0.06258231849602258,-0.02869739785875733,-0.020000000000000018,0.0,-0.04419655673417622,-0.6375757575757586,-0.06000000000000005,0.22000000000000064,0.006732345745449342,0.2046511627906975
fractal_dp1.5_N0100_Df2.6_kf0.8_rep01,fractal_dp1_N0100_Df2.6_kf0.8_rep05,100,0.13997905736178617,0.001132812499999969,0.001132812499999969,False,0.00639849526959857,0.0009698866309277854,-2.7248445075844785e-06,-0.027519046880399634,-0.03281296109732523,0.10033566983432457,0.04999999999999999,-0.020000000000000018,0.13665816553670607,2.161212121212122,0.2599999999999998,0.019999999999999574,-0.015682122703230994,-1.1563077584354184
fractal_dp1.5_N0100_Df2.6_kf0.8_rep02,fractal_dp1_N0100_Df2.6_kf0.8_rep03,100,1.2745865442247248,-0.00300781250000004,0.00300781250000004,False,0.017355332738898888,-0.003610981888731879,2.525537400321909e-06,0.01014916150900591,-0.021231029572851223,-0.005106514218924718,0.07,0.020000000000000018,0.141814630196479,-0.2818181818181813,0.47999999999999954,0.5800000000000001,-0.020399073528836076,-0.5329977516024016
fractal_dp1.5_N0100_Df2.6_kf0.8_rep03,fractal_dp2_N0100_Df2.6_kf0.8_rep05,100,0.945272247913174,-0.0048876953124999956,0.0048876953124999956,False,-0.017597438234675522,-0.0020681976867258367,3.5952681460837965e-06,0.020803641682750174,-0.01710544420759391,-0.04178847077763753,-0.06,0.009999999999999953,-0.13096536639296286,1.0575757575757567,0.05999999999999961,-0.2599999999999998,0.031545610151816894,1.2365079365079366
fractal_dp1.5_N0100_Df2.6_kf0.8_rep04,fractal_dp1_N0100_Df2.6_kf0.8_rep01,100,0.08839507129675521,0.004667968749999973,0.004667968749999973,False,0.0024416356787617666,0.0013554621843420156,-5.71031479879025e-08,0.024025717125040313,-0.1262953208946056,0.006881636351859899,-0.020000000000000018,-0.019999999999999962,-2.220446049250313e-16,0.03898989898990024,-0.2599999999999998,-0.16000000000000014,0.07467947895932331,3.6828605200945628
fractal_dp1.5_N0100_Df2.6_kf0.8_rep05,fractal_dp2_N0100_Df2.6_kf0.8_rep01,100,0.06612390271266472,0.00264160156250004,0.00264160156250004,False,0.004086444639646025,0.0007806460182188113,5.593528139113957e-06,-0.006204034537626968,0.012711669610330434,0.008153379185586895,-0.010000000000000009,0.009999999999999953,-0.01857342698423592,1.487676767676767,0.040000000000000036,0.1399999999999988,0.0017114654739252555,-0.43194444444444535
fractal_dp1.5_N0200_Df1.8_kf1.3_rep01,fractal_dp1.5_N0200_Df1.8_kf1.3_rep03,200,0.06624763041539214,0.016240234375000107,0.016240234375000107,True,0.0018035132199134551,0.0012053628144607087,-6.504453913258601e-07,0.023663420204348973,-0.05426028923372511,0.02235513034516036,-0.0050000000000000044,0.010000000000000009,-0.028222009841760598,-0.3857286432160798,-0.31000000000000005,-0.41000000000000014,-0.00951580314528161,-0.595576110752476
fractal_dp1.5_N0200_Df1.8_kf1.3_rep02,fractal_dp2_N0200_Df1.8_kf1.3_rep01,200,0.027931233068760303,-0.00140380859375,0.00140380859375,True,0.00099360479180155,-0.000797858177607913,-1.3879116078641118e-08,-0.14464079524383877,0.21765559660314576,0.01828934974350943,-0.020000000000000018,-0.009999999999999953,-0.03693979444362461,8.010552763819096,0.18999999999999995,0.4800000000000004,0.02897248313765699,-2.7561713648670167
fractal_dp1.5_N0200_Df1.8_kf1.3_rep04,fractal_dp1_N0200_Df1.8_kf1.3_rep03,200,0.05747084079214418,0.004841308593749982,0.004841308593749982,True,-0.0007235038586679288,-0.0011849282278726392,1.1006400773005964e-06,-0.08268551305521066,0.0707702303877697,-0.0007201353670122715,-0.024999999999999967,-0.034999999999999976,-0.011548031966784778,4.717185929648238,0.050000000000000266,-0.020000000000000462,0.017956494651867827,0.09942117163659425
