x_m,y_m,z_m,radius_m
5.4036743197382681e-06,-9.821663053781393e-06,2.1966268848867444e-05,4.9999999999999998e-07
6.3127549366090531e-06,-9.5682162157557069e-06,2.1635607190484414e-05,4.9999999999999998e-07
4.4737699155708787e-06,-9.4541782009250783e-06,2.1951014930313019e-05,4.9999999999999998e-07
5.9172780687899452e-06,-1.0542786158803058e-05,2.2431234069463535e-05,4.9999999999999998e-07
4.818285580803586e-06,-1.0180563659784286e-05,2.2693256042247918e-05,4.9999999999999998e-07
5.9373600551985231e-06,-1.0413216299165401e-05,2.1254748237526253e-05,4.9999999999999998e-07
5.4097460036838641e-06,-1.128248815990437e-05,2.1989360611948979e-05,4.9999999999999998e-07
6.8472313510203662e-06,-8.7241644071109651e-06,2.1679327972288539e-05,4.9999999999999998e-07
6.3535082292923843e-06,-1.1437796324882128e-05,2.2524293457400114e-05,4.9999999999999998e-07
5.3893520497941514e-06,-1.1130199962594231e-05,2.0823909924015378e-05,4.9999999999999998e-07
5.2506109087755657e-06,-1.1135384331218022e-05,1.9833594813502145e-05,4.9999999999999998e-07
6.1114997002318999e-06,-1.1225244493766607e-05,1.9332799805608103e-05,4.9999999999999998e-07
4.6315522709139034e-06,-1.050229513236588e-05,2.1765021411064547e-05,4.9999999999999998e-07
6.1824133702834379e-06,-9.4974588187547796e-06,2.2624548274097302e-05,4.9999999999999998e-07
4.021191486685909e-06,-1.0775322108639531e-05,2.279767535386231e-05,4.9999999999999998e-07
6.0747482929909285e-06,-1.160938779798832e-05,2.3469200470957771e-05,4.9999999999999998e-07
7.2660994278308236e-06,-1.1708167428897178e-05,2.2217574089795363e-05,4.9999999999999998e-07
4.9785574686174908e-06,-1.1785890118334009e-05,1.9124490345439249e-05,4.9999999999999998e-07
4.1646742244770843e-06,-1.1729923316318949e-05,1.854616363675315e-05,4.9999999999999998e-07
6.4517156319463383e-06,-1.0382620370612221e-05,2.0397717182182051e-05,4.9999999999999998e-07
4.6183008012802766e-06,-1.2702361110418369e-05,1.9298547963218515e-05,4.9999999999999998e-07
5.9190108371380992e-06,-1.1386938436565629e-05,2.4431625598667522e-05,4.9999999999999998e-07
6.2211843199229307e-06,-1.2340080808529173e-05,2.4417106470959762e-05,4.9999999999999998e-07
3.9743602253409626e-06,-1.1238722899258756e-05,1.769616202968837e-05,4.9999999999999998e-07
4.8030718721452681e-06,-1.0993208096871525e-05,1.7193211248538112e-05,4.9999999999999998e-07
5.2586317886665646e-06,-1.1801329016251472e-05,1.7566582032236593e-05,4.9999999999999998e-07
5.1249593035943939e-06,-1.1824432814965316e-05,2.4009629353488066e-05,4.9999999999999998e-07
5.8268272719158292e-06,-1.0769663050972899e-05,2.5212953499515978e-05,4.9999999999999998e-07
5.8476478336613319e-06,-1.020469645003324e-05,2.438810245597461e-05,4.9999999999999998e-07
5.260431995537327e-06,-1.0421599132520853e-05,1.7874449025973236e-05,4.9999999999999998e-07
6.6765540205088951e-06,-1.0835342177867372e-05,2.5736069839363851e-05,4.9999999999999998e-07
6.2535637168225103e-06,-1.1453238397419082e-05,2.6398854468674917e-05,4.9999999999999998e-07
5.3964746300407402e-06,-1.1953141099147954e-05,2.6523335736839107e-05,4.9999999999999998e-07
7.0134396286602205e-06,-1.1866967056544282e-05,2.5897439276217343e-05,4.9999999999999998e-07
4.7755000277715196e-06,-1.1922649734925686e-05,2.5740098339848615e-05,4.9999999999999998e-07
3.9322154587079139e-06,-1.1268754576541196e-05,1.6697501968904397e-05,4.9999999999999998e-07
2.9348205326749597e-06,-1.1229044511827079e-05,1.675772216721127e-05,4.9999999999999998e-07
2.3285949136393469e-06,-1.0464042677063736e-05,1.6540322324447742e-05,4.9999999999999998e-07
2.7383086438483427e-06,-9.5536368877939866e-06,1.6482911888616327e-05,4.9999999999999998e-07
1.5567555760979497e-06,-1.0032630491029711e-05,1.607325962762322e-05,4.9999999999999998e-07
1.7813194445313692e-06,-9.6804804028255596e-06,1.6981863713224875e-05,4.9999999999999998e-07
5.8990763539183354e-07,-1.0237210317381151e-05,1.5920445511120986e-05,4.9999999999999998e-07
7.5224122527972703e-07,-9.4552460795432527e-06,1.6522259216794678e-05,4.9999999999999998e-07
5.4171120884552156e-07,-1.0043387518984124e-05,1.4940593569606497e-05,4.9999999999999998e-07
6.0238895865676501e-07,-1.052861720759613e-05,1.4068314738058156e-05,4.9999999999999998e-07
1.2089761319147908e-06,-9.7483849826910769e-06,1.4220924293651991e-05,4.9999999999999998e-07
4.5846890486748392e-07,-1.1291662484754386e-05,1.3438196556187668e-05,4.9999999999999998e-07
-2.3007688904206257e-07,-1.1321898355951329e-05,1.2713634287102093e-05,4.9999999999999998e-07
-1.1341695874333935e-06,-1.1337640107062478e-05,1.3140680642884971e-05,4.9999999999999998e-07
-8.9439682679382042e-07,-1.141728943714203e-05,1.4108236846664967e-05,4.9999999999999998e-07
-1.3245958665881323e-06,-1.2167362713769805e-05,1.2615991946488638e-05,4.9999999999999998e-07
-1.7640467932495056e-06,-1.1710341521756306e-05,1.1842677965555265e-05,4.9999999999999998e-07
-2.1853160491555811e-06,-1.2260987459155245e-05,1.1122038481725532e-05,4.9999999999999998e-07
-1.6639023514869836e-06,-1.2438090124647559e-05,1.028731553262261e-05,4.9999999999999998e-07
-7.9293676277998416e-07,-1.2243778596438837e-05,9.8360262979920233e-06,4.9999999999999998e-07
-2.0825894312561725e-06,-1.177235530211472e-05,9.6696600661192179e-06,4.9999999999999998e-07
-2.7864093892037366e-06,-1.1139491914521261e-05,9.9923385429942958e-06,4.9999999999999998e-07
-3.6152041256760015e-06,-1.1698993202836966e-05,9.9847495266592438e-06,4.9999999999999998e-07
-3.6118478994806561e-06,-1.1436584777923193e-05,1.094970058981219e-05,4.9999999999999998e-07
-3.8262715338310046e-06,-1.2598221480906918e-05,9.6015536849097767e-06,4.9999999999999998e-07
-4.5891470236904562e-06,-1.1956143096161579e-05,9.6774241983818575e-06,4.9999999999999998e-07
-4.3046889701407304e-06,-1.100096981634996e-05,9.7594462765353755e-06,4.9999999999999998e-07
-3.7491239251484473e-06,-1.0379997610238594e-05,1.0312384790314172e-05,4.9999999999999998e-07
-4.4373635762520779e-06,-1.1991116504686228e-05,8.6896293584581565e-06,4.9999999999999998e-07
-4.8504362403597691e-06,-1.1110868013814579e-05,8.456105123130944e-06,4.9999999999999998e-07
-5.7541827297187848e-06,-1.1150401534236863e-05,8.0298664766730286e-06,4.9999999999999998e-07
-5.1962975682255515e-06,-1.1621632385798227e-05,7.3467079071429227e-06,4.9999999999999998e-07
-5.9072948375196733e-06,-1.1274358647162632e-05,6.7352474967234439e-06,4.9999999999999998e-07
-6.1375933945345014e-06,-1.0540137843683014e-05,6.096590792088918e-06,4.9999999999999998e-07
-6.4757949600273289e-06,-1.0055102073024144e-05,5.2901417842281859e-06,4.9999999999999998e-07
-7.3722405837556049e-06,-1.0373372089132955e-05,5.5985075419648705e-06,4.9999999999999998e-07
-7.5212711304049652e-06,-1.127361321943662e-05,6.0075989785349489e-06,4.9999999999999998e-07
-7.5691348673370747e-06,-9.9484368465042323e-06,6.4820587179954444e-06,4.9999999999999998e-07
-7.121689010148593e-06,-9.338667204096904e-06,5.0264336982635059e-06,4.9999999999999998e-07
