id_i,id_j
1,2
1,3
1,4
1,18
1,23
2,6
2,17
2,21
2,34
3,11
3,24
3,25
4,5
4,7
5,8
5,32
6,13
6,14
7,9
7,16
7,27
8,12
9,10
9,20
10,19
12,22
13,15
13,29
14,31
19,38
21,26
23,28
24,33
26,30
27,35
33,36
36,37
38,39
39,40
40,41
40,42
42,43
42,44
44,45
44,46
46,47
46,48
48,49
48,50
