x_m,y_m,z_m,radius_m
8.3575190987461387e-07,-7.0835616902238454e-07,-8.1633224474641061e-07,4.9999999999999998e-07
1.5963638681214633e-06,-1.3746054943941814e-07,-1.125440058482772e-06,4.9999999999999998e-07
-4.8643638703342423e-08,-2.4412833693378453e-07,-7.6798936967868607e-07,4.9999999999999998e-07
1.8888993092180885e-06,-7.7584164014102359e-07,-4.1347615579033944e-07,4.9999999999999998e-07
2.4850306461690342e-06,-1.4753066858939883e-06,-1.9298430804664253e-08,4.9999999999999998e-07
-3.482419376492537e-07,-2.1985477334110666e-07,-1.721745970378905e-06,4.9999999999999998e-07
-1.1055815644938171e-06,1.3067823633855132e-07,-1.1707801831145283e-06,4.9999999999999998e-07
-1.445262305644096e-06,-6.3496130387684806e-07,-6.2450819174910014e-07,4.9999999999999998e-07
-1.0407828706190146e-06,-3.491305499396589e-07,2.4422488966629692e-07,4.9999999999999998e-07
9.7088831975255153e-08,-1.0764824316285235e-06,-1.9822638405580077e-06,4.9999999999999998e-07
2.9198428607802652e-06,-7.0113530082616935e-07,4.4069831327843354e-07,4.9999999999999998e-07
1.0335225370642166e-06,-1.4831286858972425e-06,-1.4168439649621246e-06,4.9999999999999998e-07
3.0126815798207594e-06,-2.040085228317678e-06,6.1521688834392821e-07,4.9999999999999998e-07
-8.8565186504564738e-07,-1.0617753862836773e-06,-1.3349065967532411e-06,4.9999999999999998e-07
-2.1438631014978481e-06,-6.1545091763553635e-07,9.0737411425933002e-08,4.9999999999999998e-07
2.3495830341462127e-06,-2.6232288049908507e-06,1.0845183774840385e-06,4.9999999999999998e-07
1.3183104715607781e-06,-1.5061764925441716e-06,-2.3751573954085213e-06,4.9999999999999998e-07
3.7991657135794332e-06,-3.6639818290137119e-07,7.7943476308645062e-07,4.9999999999999998e-07
-8.3330150110074702e-07,4.1449401595569685e-07,8.5564046328537772e-07,4.9999999999999998e-07
-1.1259181700214102e-06,1.0318760885354503e-06,-1.6037107245080903e-06,4.9999999999999998e-07
-2.8609480762255284e-06,8.1686589658148991e-09,4.0200540319405179e-07,4.9999999999999998e-07
-2.9620875509016123e-06,-1.0867594836258699e-06,-2.3846918939191845e-07,4.9999999999999998e-07
2.4137781934786927e-06,-2.0635709214573702e-06,1.9107520217500552e-06,4.9999999999999998e-07
-2.9121843947985003e-07,1.5640770175295086e-06,-1.4621532061217413e-06,4.9999999999999998e-07
-1.6306119777405829e-07,2.0331893919400003e-06,-5.8836301301282464e-07,4.9999999999999998e-07
4.337963569292362e-06,4.1787028992303426e-07,4.7183139312308874e-07,4.9999999999999998e-07
6.7993128936526416e-07,-2.3693100798678498e-06,-1.1174182370578404e-06,4.9999999999999998e-07
2.6364819179153847e-06,2.5254977033407909e-07,5.4165058469817097e-07,4.9999999999999998e-07
6.4357976982819436e-07,-3.1579236072055661e-06,-1.7312319478262671e-06,4.9999999999999998e-07
4.3065488683083259e-06,-1.1629388975989569e-07,-3.7296547341095368e-07,4.9999999999999998e-07
-5.0557219221740668e-07,5.8433537329800308e-07,1.7850205865045981e-06,4.9999999999999998e-07
-3.3356693004939724e-06,-1.6609491607433047e-07,1.2647173862123163e-06,4.9999999999999998e-07
-6.7620192458491413e-07,2.8634626411626131e-06,-8.0592432876853632e-07,4.9999999999999998e-07
-7.3697992143412821e-07,3.0254298435145084e-06,-1.790846996017745e-06,4.9999999999999998e-07
2.4966814822170947e-06,7.0608062552794211e-07,1.4218582883486724e-06,4.9999999999999998e-07
-2.0216202713989756e-06,2.1622893734016651e-07,-7.7892030380859769e-07,4.9999999999999998e-07
1.6613073074275687e-06,-2.3453039162629961e-06,-9.2682753612741557e-07,4.9999999999999998e-07
2.4120531158573587e-06,2.6135658049472552e-07,2.313518853461082e-06,4.9999999999999998e-07
2.8953131587831113e-06,1.2010796324973433e-06,3.5917458809750109e-07,4.9999999999999998e-07
-4.2252486146772174e-06,-1.6411705843147142e-07,1.7214938434169485e-06,4.9999999999999998e-07
-2.2866391020837644e-07,-9.0689418992544569e-07,4.1557983138480182e-07,4.9999999999999998e-07
8.1250981388774955e-08,3.4591724057264134e-06,-1.0731227038297472e-06,4.9999999999999998e-07
-2.8223692257112497e-06,8.0558687372440819e-07,-8.8596391636304472e-07,4.9999999999999998e-07
1.4078667771765687e-07,-2.4834980134032778e-06,-2.8298177838272845e-07,4.9999999999999998e-07
-1.7363321176898625e-06,-1.4574456229352244e-06,-1.6810108752435207e-06,4.9999999999999998e-07
-3.7985988868914127e-06,-1.2639349968370669e-06,-7.5698401297839583e-07,4.9999999999999998e-07
4.7583112278943643e-06,-5.7102958363031519e-07,9.7479563994063361e-07,4.9999999999999998e-07
2.2795138827284226e-07,4.1519094235030334e-06,-3.670105209423505e-07,4.9999999999999998e-07
-1.4106832487570108e-06,-1.7780051141289869e-06,-7.9151976974085577e-07,4.9999999999999998e-07
-5.2091774552120819e-06,-2.213900656190499e-07,1.890620539746653e-06,4.9999999999999998e-07
-3.0227195002152869e-06,6.9784991648819245e-07,1.6592573066184093e-06,4.9999999999999998e-07
-1.2576207376024448e-06,2.7552819790722024e-06,4.5592162141178895e-10,4.9999999999999998e-07
2.9197611191511007e-07,1.0425114532511968e-06,-2.0849320411685627e-06,4.9999999999999998e-07
3.1602543241726494e-06,5.3363378459885908e-07,2.9185478411970151e-06,4.9999999999999998e-07
3.4247661747461028e-06,-2.5248845984141127e-06,-1.5624656340172813e-07,4.9999999999999998e-07
3.0802158608105941e-06,1.3866891417864757e-06,1.8648703385186966e-06,4.9999999999999998e-07
