x_m,y_m,z_m,radius_m
-5.7566544232132476e-07,1.3401868932387067e-06,9.8999731427098516e-07,4.9999999999999998e-07
-6.8051893187030798e-07,1.6716907835151281e-06,5.2388165178998882e-08,4.9999999999999998e-07
-7.4838291143219629e-07,4.0177628586595435e-07,1.2892534049930272e-06,4.9999999999999998e-07
-1.560307079596876e-06,-1.4952335418353896e-07,1.4812113483853009e-06,4.9999999999999998e-07
-3.308958320418393e-07,7.3267546735087158e-07,2.3434017952047004e-07,4.9999999999999998e-07
1.8138957066873766e-07,7.8111024627646036e-07,-6.2310820864064409e-07,4.9999999999999998e-07
-2.4550673522257747e-06,-5.9555077098810946e-07,1.5027426740226552e-06,4.9999999999999998e-07
-7.1069012222195692e-07,6.1896837282452925e-07,-1.0448946882787894e-06,4.9999999999999998e-07
-8.5452779434347234e-07,1.1064094413347023e-06,1.9908411614753555e-06,4.9999999999999998e-07
-4.0131263712303939e-07,-2.2033734003320087e-07,-5.9784716051664149e-07,4.9999999999999998e-07
8.2768673514731521e-07,1.8437855278123294e-07,-1.4749149198187325e-07,4.9999999999999998e-07
4.2399277187068869e-07,1.3174639312138477e-06,1.0029248737951135e-06,4.9999999999999998e-07
-5.5179329484185935e-07,3.7340674609499459e-07,2.5999871797524459e-06,4.9999999999999998e-07
1.3535502415049486e-06,1.0758165921602979e-07,-9.9458641571828069e-07,4.9999999999999998e-07
1.3372191624450773e-08,-1.1162635625379362e-06,-4.386218590251211e-07,4.9999999999999998e-07
-2.575241979813702e-08,-1.2720322355396282e-06,-1.4256402911186233e-06,4.9999999999999998e-07
2.0398107868588701e-06,8.1380524597911685e-07,-1.1686401700300319e-06,4.9999999999999998e-07
-3.2826027168793234e-06,-3.8022816079971489e-07,2.0212225615683288e-06,4.9999999999999998e-07
1.0077979550844862e-06,1.0073716549947872e-06,-1.2607317142517927e-06,4.9999999999999998e-07
1.2512761304710382e-06,1.1428997559564395e-06,4.6894959974243973e-07,4.9999999999999998e-07
-1.0292490490713278e-06,2.0704348540027005e-06,1.7905226978315194e-06,4.9999999999999998e-07
-1.8662260060362008e-06,6.1472818015726328e-07,2.0489553071413045e-06,4.9999999999999998e-07
2.1054851632930879e-06,7.93089334467695e-07,8.4294433050133004e-08,4.9999999999999998e-07
-1.1967736396697599e-06,3.0781466091594381e-07,-2.9760023835999645e-08,4.9999999999999998e-07
-3.6784992056203593e-08,2.1121834457304607e-06,1.9057275181379146e-06,4.9999999999999998e-07
-7.8448226662515172e-07,-6.7595953478527813e-07,1.8290055509402663e-06,4.9999999999999998e-07
2.1132245777285771e-06,1.5110387850136965e-06,-1.8817150660651247e-06,4.9999999999999998e-07
6.5334254255217348e-07,1.2255139193462751e-06,1.9719160388765627e-06,4.9999999999999998e-07
-1.3105486802105234e-06,8.7779807350525747e-07,-1.8019791594267608e-06,4.9999999999999998e-07
5.5372163013412629e-07,2.8278722459668873e-06,1.5327778293520046e-06,4.9999999999999998e-07
2.7273877132485349e-06,4.254841233436718e-08,3.0773467687869365e-07,4.9999999999999998e-07
1.8745787431292688e-06,-6.9727312188391032e-07,-1.2787308892448263e-06,4.9999999999999998e-07
-2.1542630275361923e-06,3.6140664796670517e-07,-1.9485601805279982e-06,4.9999999999999998e-07
-2.5579848612701636e-06,4.7845675859339878e-07,-1.0411969938333016e-06,4.9999999999999998e-07
3.4489365445529085e-06,-2.2931342876841222e-07,-3.2902149576159007e-07,4.9999999999999998e-07
1.3647034831999378e-06,8.2078536675083936e-08,-1.9941989386192066e-06,4.9999999999999998e-07
2.0188076790123138e-06,-5.9069903409013998e-07,-2.3399127527717393e-06,4.9999999999999998e-07
-3.777933282035688e-07,-2.206095952341758e-06,-1.4855750203068686e-06,4.9999999999999998e-07
9.3062940457267577e-07,-1.3072441198621292e-06,-7.8814386408145006e-07,4.9999999999999998e-07
4.8473457428027817e-07,2.662612850661222e-07,2.1986443711639294e-06,4.9999999999999998e-07
2.8076291521117041e-06,-1.1230423208394322e-07,-1.954038295220112e-06,4.9999999999999998e-07
-2.4068706623455279e-06,-1.5922421377014033e-06,1.5681903523907888e-06,4.9999999999999998e-07
2.3796353728420266e-06,1.7238604879729512e-06,3.2617606196552722e-07,4.9999999999999998e-07
-1.7332488119786194e-06,9.5847551864674643e-07,-5.6719358969619002e-07,4.9999999999999998e-07
-1.3232379362786152e-06,-2.379674292817207e-06,-1.2098848812383673e-06,4.9999999999999998e-07
-2.5142750798598593e-06,1.3591476080307341e-06,2.2098034135051687e-06,4.9999999999999998e-07
-2.9388019223599832e-06,-1.9556706186895848e-07,-1.6760184239831259e-06,4.9999999999999998e-07
3.7372121122785234e-06,-4.7544994714880149e-08,-2.3169181118851672e-06,4.9999999999999998e-07
-2.3950203493872516e-06,-1.3350440259429072e-06,2.5344763873673159e-06,4.9999999999999998e-07
2.4531551925035607e-07,9.6114282717876603e-09,3.1350253657895343e-06,4.9999999999999998e-07
2.5543492134482854e-06,1.9277702588732328e-08,-2.9239706656575721e-06,4.9999999999999998e-07
3.192426907865392e-06,-8.3053563619506197e-07,4.5423652558227741e-07,4.9999999999999998e-07
-3.2854739899086196e-06,-8.0240711444254084e-07,2.9277305245185927e-06,4.9999999999999998e-07
2.93709508822654e-06,9.8719229587508176e-07,-4.3604100983748767e-07,4.9999999999999998e-07
3.4219120209259635e-06,5.9884663840992146e-07,7.6398928749691115e-07,4.9999999999999998e-07
-3.1437511587449637e-06,3.6735415364530458e-07,-2.4767153177133063e-06,4.9999999999999998e-07
-1.0515972358043946e-06,2.7602723946154788e-06,2.5141418836682834e-06,4.9999999999999998e-07
-3.6608409375277489e-07,2.5817746208609423e-06,-2.1757135323055572e-07,4.9999999999999998e-07
2.2745124169019208e-06,-1.1022110037708243e-06,-4.5649104078474955e-07,4.9999999999999998e-07
4.5264303601854484e-07,-5.1378855423614097e-07,-1.8685898453765439e-06,4.9999999999999998e-07
3.0905012299991935e-06,-1.0947771456395527e-06,1.4132920927305096e-06,4.9999999999999998e-07
-2.1270764286054532e-06,-2.2127657693847656e-06,2.9317302059839092e-06,4.9999999999999998e-07
1.4046972996703132e-06,1.5038983660668859e-07,2.5731338787937879e-06,4.9999999999999998e-07
-1.1895184793361637e-06,3.4803488048535457e-06,1.8340921104889158e-06,4.9999999999999998e-07
3.5501626541285467e-06,7.0103092527822723e-08,1.6030256620189954e-06,4.9999999999999998e-07
-7.7370326532940427e-08,2.7759550926574775e-06,2.7391662873082338e-06,4.9999999999999998e-07
-3.0807594195472651e-06,4.9731322830468375e-09,-3.3231053124977859e-07,4.9999999999999998e-07
-5.7218972349629788e-07,-2.6266645851780831e-06,-2.3717646538342448e-06,4.9999999999999998e-07
1.3956353762246152e-06,-7.2367547848624131e-07,-3.1106095454691327e-06,4.9999999999999998e-07
