0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.849999999999999867e-01
-6.292334511601554992e-01,-1.237057273474692493e-01,-7.277789203889555303e-01,4.849999999999999867e-01
7.418388719308059986e-01,1.606211144745557373e-01,-6.039668415379944033e-01,4.849999999999999867e-01
-1.226776862081745634e+00,-3.357299950935027644e-01,6.310707620424405029e-03,4.849999999999999867e-01
-9.159747689507094850e-03,-9.053822674506413204e-01,-3.479928861459669620e-01,4.849999999999999867e-01
-1.956499744472163460e+00,1.814117025622494772e-01,3.817690667783300573e-01,4.849999999999999867e-01
-5.219561518546697032e-01,2.498831618485448935e-01,7.784729802412148070e-01,4.849999999999999867e-01
1.690500329169034810e+00,4.173615605960978581e-02,-7.676977372581265113e-01,4.849999999999999867e-01
-1.932366593420315581e+00,-7.331012342619407374e-01,-5.276735892566511987e-01,4.849999999999999867e-01
1.658814492583261302e+00,8.972699483751532812e-01,-3.116736831052295820e-01,4.849999999999999867e-01
2.388240654443132716e+00,9.961996866867203204e-01,3.200306633037385273e-01,4.849999999999999867e-01
5.065667881723810995e-01,1.040835858318665874e+00,-2.711469933867514115e-01,4.849999999999999867e-01
1.811352253814122459e+00,-6.914323399870276887e-01,-1.441925097625665897e-01,4.849999999999999867e-01
-6.756868403284810309e-01,7.195487631502127668e-01,-1.204920353184590009e+00,4.849999999999999867e-01
-2.347318730386395436e-01,-1.669638787324810192e+00,2.051157723428506663e-01,4.849999999999999867e-01
2.013732500830219818e-01,-1.604033373898526293e-01,-1.342709159877646830e+00,4.849999999999999867e-01
-1.878876474029678167e-01,-9.355868165878875597e-01,-1.776836476763870243e+00,4.849999999999999867e-01
1.170759556864708228e+00,5.079725758761364368e-02,-1.586652819081056043e+00,4.849999999999999867e-01
-1.497002176361610815e+00,3.049528938000128919e-01,-7.920379748340715675e-01,4.849999999999999867e-01
-5.105581352977598408e-01,-2.148322940229559830e+00,-5.921805055902809034e-01,4.849999999999999867e-01
-1.154113166601913321e+00,-7.952699424628975056e-01,-1.190815408469731107e+00,4.849999999999999867e-01
-7.559520035167226482e-01,1.362177945094773079e+00,-4.827810050725859226e-01,4.849999999999999867e-01
6.434805807114983844e-01,-1.594570553501569066e+00,-5.479431502488489869e-01,4.849999999999999867e-01
8.634760936912638796e-01,-7.677544173220701706e-01,5.258827068328458809e-02,4.849999999999999867e-01
-1.178586767018443116e+00,9.238727286706549524e-01,-2.008812995798783696e+00,4.849999999999999867e-01
-5.788858548138184901e-01,2.297681332243413532e+00,-6.682021247352127880e-01,4.849999999999999867e-01
7.079860033905807093e-01,9.913119388461244519e-01,-1.218711070977793298e+00,4.849999999999999867e-01
7.408776122982022594e-01,1.930407347277419028e+00,-1.459372567538269605e+00,4.849999999999999867e-01
-2.844316468692019706e-01,-2.505856363893173011e+00,6.941659713197303461e-01,4.849999999999999867e-01
6.027483355475312665e-01,-2.813365878228724970e+00,9.375783321236913492e-01,4.849999999999999867e-01
1.381933339963674179e+00,-2.510168705004461653e+00,4.458037871929563245e-01,4.849999999999999867e-01
-3.206912145489551613e-01,3.102758008181077276e+00,-1.927159802476370309e-01,4.849999999999999867e-01
-1.190544661945563520e+00,3.351751889905610682e+00,-5.423687035546129742e-01,4.849999999999999867e-01
-2.093459076616559944e+00,3.160458791611169271e+00,-8.407853758841681291e-01,4.849999999999999867e-01
-1.696942929953358714e+00,2.286767600312050952e+00,-6.981717451131427277e-01,4.849999999999999867e-01
-2.414840730501198962e+00,2.952939287917494937e+00,5.058967881116338550e-02,4.849999999999999867e-01
-3.075333380289719809e+00,2.682565320501443029e+00,7.075123358409252106e-01,4.849999999999999867e-01
-2.750026772274165587e+00,1.827003592369728757e+00,1.028588246082863478e+00,4.849999999999999867e-01
-3.507673955775831409e+00,1.890651403196094371e+00,3.513466800479566610e-01,4.849999999999999867e-01
-3.669461630137055952e+00,3.066746280325141516e+00,4.394876477762221789e-02,4.849999999999999867e-01
-3.680489932986784396e+00,4.029090772476989102e+00,-7.717701679367479362e-02,4.849999999999999867e-01
-4.639549324741167879e+00,3.898667285840949237e+00,-1.411676193960199610e-01,4.849999999999999867e-01
-5.528293313646280183e+00,3.829931642560046257e+00,-5.236719115651286005e-01,4.849999999999999867e-01
-5.443931658433997178e+00,3.090716294935985431e+00,-1.146041400668573296e+00,4.849999999999999867e-01
-5.932169007229534330e+00,3.767698949761854710e+00,3.560504969705022837e-01,4.849999999999999867e-01
-6.327168838571816778e+00,4.226179656102367233e+00,-9.053594898784831368e-01,4.849999999999999867e-01
-6.840708715754459490e+00,4.339681343525012558e+00,-9.031706061762034832e-02,4.849999999999999867e-01
-7.398655575326146483e+00,3.659903020609771129e+00,-4.995807086351713999e-01,4.849999999999999867e-01
-7.038061632970332937e+00,3.612439853939934054e+00,-1.398813301764425976e+00,4.849999999999999867e-01
-7.386606797366407129e+00,2.755589668377059986e+00,-8.502546140277928988e-01,4.849999999999999867e-01
-7.831113462662570690e+00,3.126559030667964478e+00,1.855647971323775569e-01,4.849999999999999867e-01
-7.592747509085858049e+00,4.572566273266498449e+00,-7.646733499880740137e-01,4.849999999999999867e-01
-7.223393563576186338e+00,4.663258714809507488e+00,-1.657003190340511356e+00,4.849999999999999867e-01
-7.642634597791199802e+00,5.475880429132280902e+00,-1.980705066518952728e+00,4.849999999999999867e-01
-8.383452807147508068e+00,5.719744353517687507e+00,-2.557436171167784433e+00,4.849999999999999867e-01
-8.783803022007745653e+00,6.597672259093064540e+00,-2.458127067489453754e+00,4.849999999999999867e-01
-8.562329296172274340e+00,7.502450339439968197e+00,-2.187524011172038207e+00,4.849999999999999867e-01
-8.026635424235031735e+00,7.536851311320073243e+00,-1.379595395078642817e+00,4.849999999999999867e-01
