0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.849999999999999867e-01
-6.292334511601554992e-01,-1.237057273474692493e-01,-7.277789203889555303e-01,4.849999999999999867e-01
7.418388719308059986e-01,1.606211144745557373e-01,-6.039668415379944033e-01,4.849999999999999867e-01
-1.226776862081745634e+00,-3.357299950935027644e-01,6.310707620424405029e-03,4.849999999999999867e-01
-9.159747689507094850e-03,-9.053822674506413204e-01,-3.479928861459669620e-01,4.849999999999999867e-01
-1.956499744472163460e+00,1.814117025622494772e-01,3.817690667783300573e-01,4.849999999999999867e-01
-5.219561518546697032e-01,2.498831618485448935e-01,7.784729802412148070e-01,4.849999999999999867e-01
1.690500329169034810e+00,4.173615605960978581e-02,-7.676977372581265113e-01,4.849999999999999867e-01
-1.932366593420315581e+00,-7.331012342619407374e-01,-5.276735892566511987e-01,4.849999999999999867e-01
1.658814492583261302e+00,8.972699483751532812e-01,-3.116736831052295820e-01,4.849999999999999867e-01
