x_m,y_m,z_m,radius_m
3.0262509909353641e-06,-3.7828248235516009e-06,-2.0359050586698673e-06,4.9999999999999998e-07
4.3370200452064684e-06,-5.1591129921996202e-06,-2.6069109949941014e-06,4.9999999999999998e-07
3.6904232211175636e-06,-4.4164586263015848e-06,-2.4326208923183359e-06,4.9999999999999998e-07
4.5975719018709382e-06,-4.5355313684187895e-06,-3.3439718394781629e-06,4.9999999999999998e-07
4.9223495002580518e-06,-4.5009094193560096e-06,-4.2891283515061939e-06,4.9999999999999998e-07
5.1774963556381957e-06,-5.4373406529865699e-06,-4.529953239901826e-06,4.9999999999999998e-07
5.2477620342331366e-06,-2.4384021968643431e-06,-3.0902836986868144e-06,4.9999999999999998e-07
5.8265432350178337e-06,-3.1118179188939162e-06,-2.6303667638587831e-06,4.9999999999999998e-07
5.7242110906099234e-06,-2.8058836322264251e-06,-1.683829736341036e-06,4.9999999999999998e-07
4.8258104339392423e-06,-3.5852716863302334e-06,-3.1320432923773449e-06,4.9999999999999998e-07
4.7012907308632098e-06,-1.9386387765532667e-06,-2.2942780876778746e-06,4.9999999999999998e-07
4.3865343209573457e-06,-2.7868307501222126e-06,-2.7203048220460235e-06,4.9999999999999998e-07
1.7382698634816701e-06,-8.2078232003918297e-07,-2.3375861919835953e-06,4.9999999999999998e-07
1.6457448825197703e-06,-1.2634336922742533e-06,-3.2294936370452509e-06,4.9999999999999998e-07
8.9148712930239644e-07,-1.8117082254806561e-06,-2.8682592561389224e-06,4.9999999999999998e-07
7.4039546965374515e-08,3.2196640615866909e-10,-2.5251008196591783e-06,4.9999999999999998e-07
3.3808439103798447e-07,-7.7193842151894395e-07,-3.1029366212156785e-06,4.9999999999999998e-07
-6.5970543900345504e-08,-1.5868424810363524e-06,-2.6873996393066911e-06,4.9999999999999998e-07
3.3989669760774138e-06,-1.4583050677081885e-06,-2.9801779810725123e-06,4.9999999999999998e-07
2.8829996128885067e-06,-6.665495005861201e-07,-3.3071348621059292e-06,4.9999999999999998e-07
2.6148524562541629e-06,-3.4353325018439562e-07,-2.3995239298418181e-06,4.9999999999999998e-07
4.0114262079024849e-06,-1.2178198527726607e-06,-2.2271437516050482e-06,4.9999999999999998e-07
3.4382020182554133e-06,-6.2293826192186999e-07,-1.6636458179173622e-06,4.9999999999999998e-07
4.9161678247894591e-06,-8.0448731951493752e-07,-2.3300943398670575e-06,4.9999999999999998e-07
5.5743131494333745e-06,-5.2455240049182719e-07,-1.6311800584556095e-06,4.9999999999999998e-07
-1.275805594313332e-06,1.9351686142802281e-06,-8.644285520735563e-07,4.9999999999999998e-07
-8.2308138234417555e-07,2.0979447348979995e-06,-2.596305036256834e-06,4.9999999999999998e-07
-7.5162530560057254e-07,1.6982904609717969e-06,-1.6824284086812444e-06,4.9999999999999998e-07
-7.8780197675692724e-07,2.6648370817382413e-06,-4.1577993076108611e-06,4.9999999999999998e-07
5.524137772475079e-07,2.1123247904236791e-06,-3.8425707873218203e-06,4.9999999999999998e-07
-2.5244329349263615e-07,2.4355998773872265e-06,-3.3448777957815471e-06,4.9999999999999998e-07
-1.129707320507023e-06,8.0813265516265258e-07,-1.4281194022317476e-06,4.9999999999999998e-07
-8.9647435784730417e-07,1.2903609374553768e-06,-6.5437829956657588e-08,4.9999999999999998e-07
-1.56063558084564e-06,7.0586762154997125e-07,-5.3154665150722688e-07,4.9999999999999998e-07
-8.3994194630666109e-07,2.5468875582005097e-07,-2.2089752648562038e-06,4.9999999999999998e-07
-8.1811228156515841e-07,2.7126766721897811e-07,-3.2085994969725035e-06,4.9999999999999998e-07
-1.3624777625973841e-06,1.0400580984790988e-06,-3.5441996993911439e-06,4.9999999999999998e-07
8.1453505545831629e-07,5.3446000922239262e-06,1.9494919385098561e-06,4.9999999999999998e-07
6.1832748009799697e-07,5.0316013069979044e-06,1.020226450170674e-06,4.9999999999999998e-07
1.7908558237417348e-07,4.8780959830521055e-06,1.3506958791163325e-07,4.9999999999999998e-07
-3.3819584122791645e-07,2.1045584395106667e-06,-2.2483521239495994e-07,4.9999999999999998e-07
-1.0614354942796833e-08,3.8966593799384715e-06,1.0685385026912408e-07,4.9999999999999998e-07
-3.8856944401665228e-07,2.9822438080997082e-06,2.5174730292300769e-07,4.9999999999999998e-07
2.0336310866097839e-07,6.3036676313665631e-06,3.1120401477885149e-06,4.9999999999999998e-07
1.3420205621377721e-06,6.9926232555543932e-06,1.836152419393332e-06,4.9999999999999998e-07
8.2305730700191793e-07,6.9657131874356821e-06,2.6905252818208838e-06,4.9999999999999998e-07
1.301915849927957e-06,6.0756565679738852e-06,1.4392094689253854e-06,4.9999999999999998e-07
1.3506131130893495e-06,6.0336715294942174e-06,2.4371402446330252e-06,4.9999999999999998e-07
-3.7587626176684671e-07,6.7420304297413014e-06,1.7142268057441396e-06,4.9999999999999998e-07
4.7569798008685368e-07,6.5912234277556221e-06,1.2121525495196358e-06,4.9999999999999998e-07
-3.2938008772168517e-06,-7.0780762341970328e-07,-1.778579472327329e-06,4.9999999999999998e-07
-1.8429719745786202e-06,-1.4615816629569051e-06,-2.1730354933098778e-06,4.9999999999999998e-07
-2.6701180428532668e-06,-1.4713398600133706e-06,-1.6111332248254018e-06,4.9999999999999998e-07
-4.1469005960680948e-06,-1.0578438543308652e-06,-2.165484508150638e-06,4.9999999999999998e-07
-3.8715349336607726e-06,-1.8629734790060629e-06,-2.6907844600232342e-06,4.9999999999999998e-07
-4.6955353366652034e-06,-2.4003001994226619e-06,-2.5110531845732549e-06,4.9999999999999998e-07
-2.960993962697524e-06,-3.6586246671431509e-08,8.6886534098453703e-08,4.9999999999999998e-07
-3.455729259998763e-06,-8.9460654382158235e-07,-5.1092287764253675e-08,4.9999999999999998e-07
-3.7998147679344712e-06,-1.0331260191052021e-06,-9.7975666104222982e-07,4.9999999999999998e-07
-2.490743282374327e-06,5.6365671014600093e-07,7.3385847355690871e-07,4.9999999999999998e-07
-2.670742607296662e-06,2.7838202119027844e-07,1.9058200214880158e-06,4.9999999999999998e-07
-2.946861857587797e-06,1.1148813945491342e-06,1.4325051601230865e-06,4.9999999999999998e-07
-3.0977474345548654e-06,-2.7250080006772477e-06,1.901629890488073e-06,4.9999999999999998e-07
-3.6448824842916898e-06,-2.0481900908865699e-06,2.3941344633968517e-06,4.9999999999999998e-07
